390	1	Свиток воскрешения ветерана	0
391	1	Хранитель кристалла ветерана	0
392	1	Полуночная свеча ветерана	0
393	0	[Припасы Федерации] Большое зелье возможности	0
394	0	Крепкое снадобье обновления ветерана	0
395	0	Настоявшееся снадобье обновления ветерана	0
396	1	Неприступный хранитель кристалла ветерана	0
397	1	Свиток сброса подземелья ветерана	0
398	2	[Учетная запись] Мастерский свиток печати энигмы	0
399	0	Несовершенный свиток печати энигмы	0
400	0	Свеча Санты	0
401	1	Необычный питомец: Санта-Кот	0
402	0	Жирная добыча	0
403	0	Крохотное сокровище	0
404	0	Двадцатка	0
405	0	TERADEMY	0
406	1	Умение всадника: Черный леопард	0
407	0	Валькионское признание	0
408	1	Валькионское признание I	0
409	1	Валькионское признание II	0
410	1	Валькионское признание III	0
411	1	Валькионское признание IV	0
412	0	Умение всадника: Белая лошадь	0
413	0	Умение всадника: Аркадийская в яблоках	0
414	0	Умение всадника: Вороно-чалая	0
415	0	Умение всадника: Серая великианская	0
416	0	Умение всадника: Пегая лошадь	0
417	0	Умение всадника: Каурый мерин	0
418	1	Умение всадника: Королевский снежный лев	0
419	3	Серьга Города Колес	0
420	0	Свиток телепортации в Бастион	0
421	3	Песчаное кольцо Дзерены	0
422	3	Амулет с кровавым камнем Велики	0
423	3	Амулет с кровавым камнем Шакана	0
424	0	Праздничный колпак Велики	0
425	0	Умение всадника: Ветер	0
426	3	Насмешка Велики	0
427	3	Колючка Велики	0
428	3	Кольцо Велики	0
429	1	Кристальная руда	0
430	1	[Припасы Федерации] Крепкий алкагест	0
431	0	Испорченный шоколад	0
432	0	Рекламная листовка	0
433	0	Любовное послание	0
434	0	Сладкий шоколад	0
435	0	Сладкий леденец	0
436	0	Золотое письмо	0
437	1	Экспедиционное зелье лечения	0
438	1	Экспедиционное зелье маны	0
439	0	Карамельная спиралька	0
440	0	Тройной дар Нексуса	0
441	0	Дар Нексуса	0
442	1	Свиток телепортации в Храм Балдера	0
443	1	Свиток телепортации в Церковь Капримы	0
444	2	Зелье храбрости	0
445	1	Закрепитель чар	0
446	1	Обработанный алкагест	0
447	1	Шедевральный алкагест (старый)	0
448	1	[Персональный] Обработанный алкагест	0
449	1	Свиток телепортации в Галерею Сирджуки	0
450	1	Умение всадника: Слейпнир	0
451	1	Умение всадника: Тление	0
452	1	Умение всадника: Вестник Смерти	0
453	1	Умение всадника: Мюнхгаузен (MP)	0
454	1	Умение всадника: Гурмандо (HP)	0
455	1	Умение всадника: Шелдон	0
457	1	Умение всадника: Регул	0
498	1	Фейерверк (дракон)	0
499	1	Свиток телепортации в Огненный Горн	0
500	1	Свиток телепортации в Аргонские Залы/Обитель Манайи	0
501	0	Паверуна Шары	0
502	0	Силруна Шары	0
503	0	Квоируна Шары	0
504	0	Архируна Шары	0
505	0	Ключ-руна Шары	0
506	1	Руна Шары	0
507	1	Руна Дага	0
508	1	Руна Сульфа	0
509	1	Руна Глора	0
510	1	Руна Сикка	0
511	0	Паверуна Аруна	0
512	0	Силруна Аруна	0
513	0	Квоируна Аруна	0
514	0	Архируна Аруна	0
515	0	Ключ-руна Аруна	0
516	1	Руна Аруна	0
517	1	Руна Гейт	0
518	1	Руна Истель	0
519	1	Руна Крэн	0
520	1	Руна Зирк	0
521	0	Паверуна Титанов	0
522	0	Силруна Титанов	0
523	0	Квоируна Титанов	0
524	0	Архируна Титанов	0
525	0	Ключ-руна Титанов	0
526	1	Руна TERA	0
527	1	Руна Триц	0
528	1	Руна Эмия	0
529	1	Руна Рован	0
530	1	Руна Аэру	0
531	0	Открытый искривитель	0
532	0	Лигнит	0
533	0	Натуральный катализатор	0
534	0	Простые соли	0
535	0	Спиральный искривитель	0
536	0	Суббитум	0
537	0	Панцирный катализатор	0
538	0	Квасцовые соли	0
539	0	Широкий искривитель	0
540	0	Битумин	0
541	0	Апоидный катализатор	0
542	0	Хромовые соли	0
543	0	Средний искривитель	0
544	0	Морской уголь	0
545	0	Фейический катализатор	0
546	0	Масляное покрытие	0
547	0	Тихий искривитель	0
548	0	Антрацит	0
549	0	Даннический катализатор	0
550	0	Танин	0
551	3	Поврежденный фрагмент монстра	0
552	3	Целый фрагмент монстра	0
553	1	Награда Фрейвинда	0
554	3	Серебряный талант	0
555	3	Золотой талант	0
556	0	Медаль Фрейвинда	0
557	1	Торт для Хэллоуина	0
558	0	Сладкий тыквенный пирог	0
559	1	Корзинка со сладостями для Хэллоуина	0
560	1	Конфеты для Хэллоуина	0
561	2	Зимний жетон	0
562	0	Снежок	0
563	0	Шар пламени	0
564	0	Ледяная ловушка	0
565	0	Огненный снежок	0
566	2	Жетон Голдфингера	0
649	0	Сфера скорости	0
650	0	Ночной Кошмар (7 дн.)	0
668	1	Зимний свиток воскрешения	0
703	0	Энергия разлома	0
710	1	Алкагест 10 ступени для способных хранителей	0
790	2	[Учетная запись] Редкий алкагест	0
791	2	[Учетная запись] Универсальный алкагест	0
807	1	Закрепитель чар 7 ступени	0
808	1	Закрепитель чар 8 ступени	0
809	1	Закрепитель чар 9 ступени	0
810	1	Закрепитель чар 10 ступени	0
811	1	Закрепитель чар 11 ступени	0
812	1	Закрепитель чар 12 ступени	0
907	2	Мастерский свиток печати энигмы 7 ступени	0
908	2	Мастерский свиток печати энигмы 8 ступени	0
909	2	Мастерский свиток печати энигмы 9 ступени	0
910	2	Мастерский свиток печати энигмы 10 ступени	0
911	2	Мастерский свиток печати энигмы 11 ступени	0
912	2	Мастерский свиток печати энигмы 12 ступени	0
1001	0	Волокна вердры	0
1002	0	Криметаллическая руда	0
1003	0	Эссенция солнца	0
1004	0	Светлая шкура	0
1005	0	Волокна сильвы	0
1006	0	Линметаллическая руда	0
1007	0	Эссенция ветра	0
1008	0	Сыромятная кожа	0
1009	0	Волокна шетлы	0
1010	0	Норметаллическая руда	0
1011	0	Эссенция звезд	0
1012	0	Грубая шкура	0
1013	0	Волокна тойры	0
1014	0	Шадметаллическая руда	0
1015	0	Эссенция льда	0
1016	0	Кровавая шкура	0
1017	0	Волокна лурии	0
1018	0	Зерметаллическая руда	0
1019	0	Эссенция молнии	0
1020	0	Могильная шкура	0
1021	0	Ткань из вердры	0
1022	0	Кристальной слиток	0
1023	0	Деосилекс	0
1024	0	Залискожа	0
1025	0	Ткань из сильвы	0
1026	0	Линстальной слиток	0
1027	0	Аэросилекс	0
1028	0	Босккожа	0
1029	0	Ткань из шетлы	0
1030	0	Норстальной слиток	0
1031	0	Астросилекс	0
1032	0	Маркожа	0
1033	0	Ткань из тойры	0
1034	0	Шадстальной слиток	0
1035	0	Криосилекс	0
1036	0	Гемекожа	0
1037	0	Ткань из лурии	0
1038	0	Зерстальной слиток	0
1039	0	Гальвасилекс	0
1040	0	Черекожа	0
1051	1	Тонкие волокна вердры	0
1052	1	Чистая криметаллическая руда	0
1053	1	Чистая эссенция солнца	0
1054	1	Безупречная светлая шкура	0
1055	1	Тонкие волокна сильвы	0
1056	1	Чистая линметаллическая руда	0
1057	1	Чистая эссенция ветра	0
1058	1	Безупречная сыромятная кожа	0
1059	1	Тонкие волокна шетлы	0
1060	1	Чистая норметаллическая руда	0
1061	1	Чистая эссенция звезд	0
1062	1	Чистая грубая шкура	0
1063	1	Тонкие волокна тойры	0
1064	1	Чистая шадметаллическая руда	0
1065	1	Чистая эссенция льда	0
1066	1	Безупречная кровавая шкура	0
1067	1	Тонкие волокна лурии	0
1068	1	Чистая зерметаллическая руда	0
1069	1	Чистая эссенция молнии	0
1070	1	Безупречная могильная шкура	0
1071	1	Идеальный лист	0
1072	1	Эссенция маны	0
1073	0	Пергамент для свитков	0
1074	0	Газированный гель	0
1075	0	Измельчитель руды	0
1076	0	Чернила из крови Мясника	0
1077	0	Чернила из обгоревшего яда	0
1078	0	Чернила из ржавой шестеренки	0
1079	0	Чернила из ядовитого паслена	0
1080	0	Чернила из светлячков	0
1081	0	Чернила из сквитегу	0
1082	0	Чернила из янтарной пыли	0
1083	0	Воровской плут	0
1084	0	Чернила из поземки	0
1085	0	Наголлический катализатор	0
1086	0	Арунский порошок	0
1087	0	Склянка с притертой крышкой	0
1088	0	Шаранский порошок	0
1089	0	Криметаллическая пыль	0
1090	0	Линметаллическая пыль	0
1091	0	Норметаллическая пыль	0
1092	0	Шадметаллическая пыль	0
1093	0	Зерметаллическая пыль	0
1094	0	Концентрат маны	0
1095	0	Идеальный дистиллят	0
1096	0	Бальзам из вердры	0
1097	0	Бальзам из сильвы	0
1098	0	Бальзам из шетлы	0
1099	0	Бальзам из тойры	0
1100	0	Бальзам из лурии	0
1101	1	Мазь из вердры	0
1102	1	Мазь из сильвы	0
1103	1	Мазь из шетлы	0
1104	1	Мазь из тойры	0
1105	1	Мазь из лурии	0
1106	0	Бальзам Солис	0
1107	0	Бальзам Аэрис	0
1108	0	Бальзам Астрис	0
1109	0	Бальзам Крисис	0
1110	0	Бальзам Гальвис	0
1111	1	Мазь Солис	0
1112	1	Мазь Аэрис	0
1113	1	Мазь Астрис	0
1114	1	Мазь Крисис	0
1115	1	Мазь Гальвис	0
1116	3	Цепочка Киллиана	0
1117	3	Осколок сферы некроманта	0
1118	3	Сломанный клюв феникса	0
1119	2	Сердце зверя	0
1120	0	Пляшущий фонарик	0
1121	0	Порошок Авроры	0
1122	0	Порошок смеха	0
1123	2	Отрастающий бивень	0
1124	2	Шкура зверя	0
1125	3	Божественная основа	0
1126	3	Фансталь	0
1127	3	Оковы грез	0
1128	3	Перо Шандры	0
1129	2	Каэльская искра	0
1130	3	Масло циазмов	0
1131	3	Аргонский купорос	0
1132	2	Блок Хаоса	0
1133	2	Трофей победителя	0
1134	2	Ортоклаз победителя	0
1135	2	Агниторский плагиоклаз	0
1136	2	Нейтрализованные циазмы	0
1137	2	Синий камень	0
1138	3	Аргонская ковка	0
1139	3	Аргонская шкура	0
1450	2	Руда убийцы грез	0
1451	2	Крепкий кузнечный вар	0
1452	2	Эластичный кузнечный вар	0
1453	2	Жидкий конденсор	0
1454	2	Ноктиниевый кузнечный шлак	0
1455	1	Чистая ткань из лурии	0
1456	1	Чистый зерстальной слиток	0
1457	1	Чистый гальвасилекс	0
1458	1	Грубая черекожа	0
1459	2	Сильдовый самородок	0
1460	2	Враговый самородок	0
1461	2	Твелноктовый сплав	0
1462	3	Оружейное дело: твелноктовый сплав	0
1463	3	Изготовление доспехов: твелноктовый сплав	0
1464	0	Рецепт: Боевое зелье низкого уровня	0
1465	0	Рецепт: Боевое зелье среднего уровня	0
1466	0	Рецепт: Боевое зелье высокого уровня	0
1501	0	Клин для рукояти из рокедерева	0
1502	0	Гарда из кристали	0
1503	0	Сегмент рукояти из обточенного рокедерева	0
1504	0	Ручка щита из кристали	0
1505	0	Ложе лука из рокедерева	0
1506	0	Большая гарда из кристали	0
1507	0	Рукоятка из рокедерева	0
1508	0	Набалдашник из кристали	0
1509	0	Деосилексовое навершие	0
1510	0	Криметаллическая эмблема	0
1511	0	Гибкая рукоять из рокедерева	0
1512	0	Криметаллический прицел	0
1513	0	Древко из рокедерева	0
1514	0	Древко из кристали	0
1515	0	Черенок из рокедерева	0
1516	0	Оправа из кристали	0
1517	0	Криметаллическая застежка	0
1518	0	Щиток из кристали	0
1519	0	Криметаллическая пряжка	0
1520	0	Пчелиный воск	0
1521	0	Нить из козлиной шерсти	0
1522	0	Шнур из вердры	0
1523	0	Клин для рукояти из бирна	0
1524	0	Гарда из линстали	0
1525	0	Сегмент рукояти из обточенного бирна	0
1526	0	Ручка щита из линстали	0
1527	0	Ложе лука из бирна	0
1528	0	Большая гарда из линстали	0
1529	0	Рукоятка из бирна	0
1530	0	Набалдашник из линстали	0
1531	0	Аэросилексовое навершие	0
1532	0	Линметаллическая эмблема	0
1533	0	Гибкая рукоять из бирна	0
1534	0	Линметаллический прицел	0
1535	0	Древко из бирна	0
1536	0	Древко из линстали	0
1537	0	Черенок из бирна	0
1538	0	Оправа из линстали	0
1539	0	Линметаллическая застежка	0
1540	0	Щиток из линстали	0
1541	0	Линметаллическая пряжка	0
1542	0	Аркадийский воск	0
1543	0	Нить из шерсти норука	0
1544	0	Волокна сильвы	0
1545	0	Клин для рукояти из абока	0
1546	0	Гарда из норстали	0
1547	0	Сегмент рукояти из обточенного абока	0
1548	0	Ручка щита из норстали	0
1549	0	Ложе лука из абока	0
1550	0	Большая гарда из норстали	0
1551	0	Рукоятка из абока	0
1552	0	Набалдашник из норстали	0
1553	0	Астросилексовое навершие	0
1554	0	Норметаллическая эмблема	0
1555	0	Гибкая рукоять из абока	0
1556	0	Норметаллический прицел	0
1557	0	Древко из абока	0
1558	0	Древко из норстали	0
1559	0	Черенок из абока	0
1560	0	Оправа из норстали	0
1561	0	Норметаллическая застежка	0
1562	0	Щиток из норстали	0
1563	0	Норметаллическая пряжка	0
1564	0	Пополионский воск	0
1565	0	Нить из шерсти кромоса	0
1566	0	Шнур из шетлы	0
1567	0	Клин для рукояти из кейла	0
1568	0	Гарда из шадстали	0
1569	0	Сегмент рукояти из обточенного кейла	0
1570	0	Ручка щита из шадстали	0
1571	0	Ложе лука из кейла	0
1572	0	Большая гарда из шадстали	0
1573	0	Рукоятка из кейла	0
1574	0	Набалдашник из шадстали	0
1575	0	Криосилексовое навершие	0
1576	0	Шадметаллическая эмблема	0
1577	0	Гибкая рукоять из кейла	0
1578	0	Шадметаллический прицел	0
1579	0	Древко из кейла	0
1580	0	Древко из шадстали	0
1581	0	Черенок из кейла	0
1582	0	Оправа из шадстали	0
1583	0	Шадметаллическая застежка	0
1584	0	Щиток из шадстали	0
1585	0	Шадметаллическая пряжка	0
1586	0	Эссенийский воск	0
1587	0	Нить из гривы единорога	0
1588	0	Шнур из тойры	0
1589	0	Клин для рукояти из олнеи	0
1590	0	Гарда из зерстали	0
1591	0	Сегмент рукояти из обточенной олнеи	0
1592	0	Ручка щита из зерстали	0
1593	0	Ложе лука из олнеи	0
1594	0	Большая гарда из зерстали	0
1595	0	Рукоятка из олнеи	0
1596	0	Набалдашник из зерстали	0
1597	0	Гальвасилексовое навершие	0
1598	0	Зерметаллическая эмблема	0
1599	0	Гибкая рукоять из олнеи	0
1600	0	Зерметаллический прицел	0
1601	0	Древко из олнеи	0
1602	0	Древко из зерстали	0
1603	0	Черенок из олнеи	0
1604	0	Оправа из зерстали	0
1605	0	Зерметаллическая застежка	0
1606	0	Щиток из зерстали	0
1607	0	Зерметаллическая пряжка	0
1608	0	Воск из сильвы	0
1609	0	Нить из пуха грифона	0
1610	0	Шнур из лурии	0
1611	0	Начальный набор для свитков	0
1612	0	Обычный набор для свитков	0
1613	0	Улучшенный набор для свитков	0
1614	0	Классический набор для свитков	0
1615	0	Качественный набор для свитков	0
1616	0	Начальный алхимический набор	0
1617	0	Обычный алхимический набор	0
1618	0	Улучшенный алхимический набор	0
1619	0	Классический алхимический набор	0
1620	0	Качественный алхимический набор	0
1621	0	Начальный оружейный набор	0
1622	0	Начальный набор для доспехов	0
1623	0	Обычный оружейный набор	0
1624	0	Обычный набор для доспехов	0
1625	0	Улучшенный оружейный набор	0
1626	0	Улучшенный набор для доспехов	0
1627	0	Классический оружейный набор	0
1628	0	Классический набор для доспехов	0
1629	0	Качественный оружейный набор	0
1630	0	Качественный набор для доспехов	0
1631	0	Начальный набор для обработки	0
1632	0	Обычный набор для обработки	0
1633	0	Улучшенный набор для обработки	0
