22004	Cri de défi	40100	icon_skills.roar_tex	Cri de défi menaçant	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 20%.
22005	Cri de défi	40100	icon_skills.roar_tex	Cri de défi brillant	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 60.
22006	Exaspération	120100	icon_skills.provokerage_tex	Exaspération ralentissante	icon_crest.e_crestpassivespeeddown_tex	Réduit la vitesse de déplacement de la cible de 50% pendant 5 secondes
22007	Assaut	30100	icon_skills.screwthrough_tex	Assaut puissant	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
22008	Poussée du bouclier	80100	icon_skills.riposte_tex	Test	icon_skills.voidtrap_tex	Sans effet
22009	Coup de bouclier	50100	icon_skills.shieldstrike_tex	Coup de bouclier retentissant	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 25%.
22010	Cri du gardien	70100	icon_skills.inspiringroar_tex	Cri du gardien brillant	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 200.
22012	Réaction	110100	icon_skills.risingattack_tex	Réaction puissante	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
22013	Barrage au bouclier	180100	icon_skills.shieldattack_tex	Barrage au bouclier brillant	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 19.
22015	Attaque combinée	10100	icon_skills.comboattack_tex	Attaque combinée spirituelle	icon_crest.e_crestpassivemprecoveryup_tex	Augmente la régénération de PM de 20%.
22016	Affaiblissement	100100	icon_skills.armorbreak_tex	Affaiblissement impulsif	icon_crest.e_crestactivempzero_tex	35% de chances de réduire le coût en PM à 0.
22017	Chaîne	90100	icon_skills.hookthrow_tex	Chaîne énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22018	Exaspération	120100	icon_skills.provokerage_tex	Exaspération énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22019	Coup de bouclier	50100	icon_skills.shieldstrike_tex	Coup de bouclier énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
22020	Fente chargée	150100	icon_skills.advancingcharge_tex	Fente chargée puissante	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
22021	Second souffle	160100	icon_skills.rejuvenation_tex	Second souffle énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
22022	Poussée d'adrénaline	170100	icon_skills.fightingwill_tex	Poussée d'adrénaline rapide	icon_crest.e_crestpassiveskilleffectup_tex	Augmente la vitesse d'attaque de 10% en plus.
22023	Attaque bondissante	130100	icon_skills.leaprampage_tex	Attaque bondissante brillante	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 75.
22024	Réaction	110100	icon_skills.risingattack_tex	Réaction énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22025	Vague menaçante	200100	icon_skills.menacewave_tex	Vague menaçante brillante	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 60.
22026	Volonté de fer	220100	icon_skills.armoredwill_tex	Volonté de fer persistante	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 50%.
22027	Chaîne du maître	230100	icon_skills.chaincapture_tex	Chaîne du maître tenace	icon_crest.e_crestactivecooltimereset_tex	30% de chances de supprimer le temps de recharge.
22028	Coup d'entrave	210100	icon_skills.shockblow_tex	Coup d'entrave puissant	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 20%.
22029	Serment de protection	190100	icon_skills.vowofprotection_tex	Serment de protection énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22030	Attaque bondissante	130100	icon_skills.leaprampage_tex	Attaque bondissante puissante	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts de la compétence de 25%.
22031	Cri de défi	40100	icon_skills.roar_tex	Test	icon_skills.voidtrap_tex	Sans effet
22032	Assaut	30100	icon_skills.screwthrough_tex	Assaut brillant	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 100.
22033	Poussée du bouclier	80100	icon_skills.riposte_tex	Poussée du bouclier menaçante	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 100%.
22034	Affaiblissement	100100	icon_skills.armorbreak_tex	Affaiblissement persistant	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 100%.
22035	Coup de bouclier	50100	icon_skills.shieldstrike_tex	Coup de bouclier embrasé	icon_crest.e_crestnextskillattackspeedup_tex	Augmente la vitesse d'incantation d'Assaut de 25 % pendant quelques secondes.
22036	Serment de protection	190100	icon_skills.vowofprotection_tex	Serment de protection de restauration	icon_crest.e_crestactivehprecoveryup_tex	Augmente le taux de récupération de PV du lanceur de 20% pendant 20 secondes.
22037	Cri du gardien	70100	icon_skills.inspiringroar_tex	Cri du gardien énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
22038	Vague menaçante	200100	icon_skills.menacewave_tex	Vague menaçante persistante	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 50%.
22039	Fente chargée	150100	icon_skills.advancingcharge_tex	Fente chargée énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22040	Fente chargée	150100	icon_skills.advancingcharge_tex	Fente chargée de prestesse	icon_crest.e_crestactivespeedup_tex	Augmente la vitesse de déplacement en combat de 10 pendant 7 secondes.
22041	Volonté de fer	220100	icon_skills.armoredwill_tex	Volonté de fer de protection	icon_crest.e_crestpassiveskilleffectup_tex	Augmente l'absorption des dégâts de 25%.
22042	Coup d'entrave	210100	icon_skills.shockblow_tex	Coup d'entrave ralentissant	icon_crest.e_crestpassiveskilleffectup_tex	Réduit la vitesse de déplacement de l'ennemi de 30% supplémentaires.
22043	Chaîne	90100	icon_skills.hookthrow_tex	Chaîne de précision	icon_crest.e_crestpassiverangeup_tex	Augmente la portée de 3 mètres.
22044	Chaîne	90100	icon_skills.hookthrow_tex	Chaîne ralentissante	icon_crest.e_crestpassivespeeddown_tex	Réduit la vitesse de déplacement de l'adversaire de 50% pendant 4 secondes
22045	Coup de bouclier	50100	icon_skills.shieldstrike_tex	Coup de bouclier retentissant	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 25%.
22046	Coup de bouclier	50100	icon_skills.shieldstrike_tex	Coup de bouclier énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 25%.
22047	Chaîne	90100	icon_skills.hookthrow_tex	Chaîne énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22048	Attaque combinée	10100	icon_skills.comboattack_tex	Attaque combinée menaçante	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 5%.
22049	Cri de défi	40100	icon_skills.roar_tex	Cri de défi brillant	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 60.
22050	Coup d'entrave	210100	icon_skills.shockblow_tex	Coup d'entrave ralentissant	icon_crest.e_crestpassiveskilleffectup_tex	Réduit la vitesse de déplacement de l'ennemi de 30% supplémentaires.
22051	Assaut	30100	icon_skills.screwthrough_tex	Assaut brillant	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 150.
22052	Cri du gardien	70100	icon_skills.inspiringroar_tex	Cri du gardien énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 35%.
22053	Exaspération	120100	icon_skills.provokerage_tex	Exaspération ralentissante	icon_crest.e_crestpassivespeeddown_tex	Réduit la vitesse de l'adversaire de 50% pendant 5 secondes.
22054	Chaîne	90100	icon_skills.hookthrow_tex	Chaîne d'hébétude	icon_crest.e_crestpassivetargetspeeddown_tex	Réduit la vitesse d'attaque de l'adversaire de 40 % pendant 4 secondes.
22055	Chaîne	90100	icon_skills.hookthrow_tex	Chaîne menaçante	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 30%.
22056	Cri de défi	40100	icon_skills.roar_tex	Cri de défi hâtif	icon_crest.e_crestpassiveskillspeedup_tex	Augmente la vitesse d'incantation de 25%.
22057	Cri de défi	40100	icon_skills.roar_tex	Cri de défi fondé	icon_crest.e_crestactivedefenceup_tex	Augmente la constitution de 21 en cas d'attaque réussie.
22058	Assaut	30100	icon_skills.screwthrough_tex	Assaut de gravure	icon_crest.e_crestpassivecriticalup_tex	Double les chances de coups critiques.
22059	Coup d'entrave	210100	icon_skills.shockblow_tex	Coup d'entrave menaçant	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 50%.
22060	Laisse en chaîne	240100	icon_skills.harpoonshot_tex	Laisse en chaîne énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22061	Laisse en chaîne	240100	icon_skills.harpoonshot_tex	Laisse en chaîne persistante	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 50%.
22062	Attaque combinée	10100	icon_skills.comboattack_tex	Attaque combinée spirituelle	icon_crest.e_crestpassivemprecoveryup_tex	Augmente la régénération de PM de 20%.
22063	Poussée du bouclier	80100	icon_skills.riposte_tex	Poussée du bouclier menaçante	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 100%.
22064	Barrage au bouclier	180100	icon_skills.shieldattack_tex	Barrage au bouclier menaçant	icon_crest.e_crestpassiveaggroup_tex	Augmente le taux d'agression de 200%.
22065	Attaque bondissante	130100	icon_skills.leaprampage_tex	Attaque bondissante d'hébétude	icon_crest.e_crestactiveattackspeeddown_tex	30% de chances de réduire la vitesse d'attaque de l'adversaire de 30 % pendant 7 secondes.
22066	Bourrade	250100	icon_skills.overhelm_tex	Bourrade puissante	icon_crest.e_crestpassiveattackup_tex	Augmente les dégâts des compétences de 25%.
22067	Retraite	260100	icon_skills.backstep_tex	Retraite énergétique	icon_crest.e_crestactivecooltimereset_tex	Réduit le coût en détermination de 100.
22068	Cri de défi	40100	icon_skills.roar_tex	Cri de défi enthousiaste	icon_crest.e_creststrecover_tex	Augmente la régénération de détermination de 30%.
22069	Poussée du bouclier	80100	icon_skills.riposte_tex	Poussée du bouclier enthousiaste	icon_crest.e_creststrecover_tex	Augmente la régénération de détermination de 50%.
22070	Second souffle	160100	icon_skills.rejuvenation_tex	Second souffle enthousiaste	icon_crest.e_creststrecover_tex	Restaure 20 % de détermination supplémentaire.
22071	Inébranlable	20100	icon_skills.defence_tex	Inébranlable renforcé	icon_crest.e_creststrecover_tex	Augmente la détermination maximum de 500.
22072	Défense frontale	270100	icon_skills.holdtheline_tex	Cri de ralliement énergétique	icon_crest.e_crestpassivecooltimedown_tex	Réduit le temps de recharge de 20%.
22073	Défense frontale	270100	icon_skills.holdtheline_tex	Cri de ralliement persistant	icon_crest.e_crestpassivedurationup_tex	Augmente la durée des effets de 30%.
22074	Défense frontale	270100	icon_skills.holdtheline_tex	Cri de ralliement brillant	icon_crest.e_crestpassivempdown_tex	Réduit le coût en PM de 150.
