21016	충격의 외침	50100	icon_skills.thunderingroar_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
21017	몰아치기	40100	icon_skills.pointattack_tex	근성의 문장	icon_crest.e_crestpassivehpheal_tex	타격 성공 시 마다 전체 HP 기준 0.5%의 HP 즉시 회복
21018	투지의 일격	180100	icon_skills.aggravatingstrike_tex	근성의 문장	icon_crest.e_crestpassivehpdown_tex	소모 HP 50% 감소
21019	회오리 베기	170100	icon_skills.allroundslash_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 25% 증가
21020	돌진 베기	160100	icon_skills.rushingslash_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 25% 감소
21021	위협의 결의			테스트	icon_skills.voidtrap_tex	효과 없음
21022	근성 연타	190100	icon_skills.tenaciousattack_tex	기회의 문장	icon_crest.e_crestactivecooltimereset_tex	25% 확률로 재사용 시간 초기화
21023	그림자 분신	240100	icon_skills.decoy_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
21024	뒤잡기	220100	icon_skills.backattack_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 50% 향상
21025	필살의 의지	200100	icon_skills.deadlywill_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 25% 감소
21026	반격 돌리기			투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 25% 증가
21027	강격 베기	210100	icon_skills.hardslash_tex	정신의 문장	icon_crest.e_crestpassivempdown_tex	소모 MP 88 감소
21028	투지의 일격	180100	icon_skills.aggravatingstrike_tex	연계 투지의 문장 [근성 연타]	icon_crest.e_crestnextskillattackup_tex	연계 스킬로 근성 연타 사용 시 스킬 위력 20% 증가
21029	돌진 베기	160100	icon_skills.rushingslash_tex	연계 정신의 문장 [맹독의 일격]	icon_crest.e_crestnextskillmpdown_tex	연계 스킬로 맹독의 일격 사용 시 소모 MP 50 감소
21030	강격 베기	210100	icon_skills.hardslash_tex	연계 정신의 문장 [몰아치기]	icon_crest.e_crestnextskillmpdown_tex	연계 스킬로 몰아치기 사용 시 소모 MP 88 감소
21031	강격 베기	210100	icon_skills.hardslash_tex	연계 투지의 문장 [몰아치기]	icon_crest.e_crestnextskillattackup_tex	연계 스킬로 몰아치기 사용 시 스킬 위력 20% 증가
21032	강격 베기	210100	icon_skills.hardslash_tex	집중의 문장	icon_crest.e_crestactivecooltimereset_tex	재사용 시간 25% 감소
21033	근성 연타	190100	icon_skills.tenaciousattack_tex	감속의 문장	icon_crest.e_crestactiveattackspeeddown_tex	10% 확률로 7초 동안 공격 속도 15% 감소 효과 발생
21034	도발난무			나태의 문장	icon_crest.e_crestactivespeeddown_tex	25% 확률로 대상에게 4초 동안 이동 불가 효과 발생
21035	돌진 베기	160100	icon_skills.rushingslash_tex	연계 투지의 문장 [투지의 일격]	icon_crest.e_crestnextskillattackup_tex	연계 스킬로 투지의 일격 사용 시 스킬 위력 20% 증가
21036	뒤잡기	220100	icon_skills.backattack_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 25% 감소
21037	반격 뒤돌리기	230100	icon_skills.reversalturningattack_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 50% 향상
21038	반격 뒤돌리기	230100	icon_skills.reversalturningattack_tex	집중의 문장	icon_crest.e_crestactivecooltimereset_tex	재사용 시간 20% 감소
21039	연속 공격	10100	icon_skills.comboattack_tex	기절의 문장	icon_crest.e_crestactivestun_tex	5% 확률로 대상에게 2초 동안 기절 효과 발생
21040	충격의 외침	50100	icon_skills.thunderingroar_tex	신속의 문장	icon_crest.e_crestpassiveskillspeedup_tex	시전 속도 50% 상승
21041	충격의 외침	50100	icon_skills.thunderingroar_tex	관통의 문장	icon_crest.e_crestpassivethorns_tex	효과 적용 확률 10% 증가
21042	충격의 외침	50100	icon_skills.thunderingroar_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 100% 추가 획득
21043	투지의 일격	180100	icon_skills.aggravatingstrike_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 50% 향상
21044	투지의 일격	180100	icon_skills.aggravatingstrike_tex	연계 투지의 문장 [내려찍기]	icon_crest.e_crestnextskillattackup_tex	연계 스킬로 내려찍기 사용 시 스킬 위력 35% 증가
21045	회오리 베기	170100	icon_skills.allroundslash_tex	기회의 문장	icon_crest.e_crestactivecooltimereset_tex	30% 확률로 재사용 시간 초기화
21046	긴급 회피	20100	icon_skills.tumbling_tex	연계 근성의 문장 [맹독의 일격]	icon_crest.e_crestnextskillhpheal_tex	연계 스킬로 맹독의 일격 적중 시 전체 HP를 기준으로 3%의 HP 즉시 회복
21047	회피 공격	100100	icon_skills.evasionattack_tex	테스트	icon_skills.voidtrap_tex	효과 없음
21048	물어뜯기			신속의 문장	icon_crest.e_crestactiveattackspeedup_tex	공격 속도 30% 증가
21049	물어뜯기			집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
21050	무쌍난무_찌르기			시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 50% 향상
21051	무쌍난무_찌르기			정신의 문장	icon_crest.e_crestpassivempdown_tex	소모 MP 75 감소
21052	무쌍난무_가르기			투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 25% 증가
21053	무쌍난무_가르기			정신의 문장	icon_crest.e_crestpassivempdown_tex	소모 MP 80 감소
21054	무쌍난무_가르기			기회의 문장	icon_crest.e_crestactivecooltimereset_tex	50% 확률로 재사용 시간 초기화
21064	몰아치기	40100	icon_skills.pointattack_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 25% 증가
21065	회피 공격	100100	icon_skills.evasionattack_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 30% 감소
21066	몰아치기	40100	icon_skills.pointattack_tex	근성의 문장	icon_crest.e_crestpassivehpheal_tex	타격 성공 시 마다 전체 HP 기준 0.5%의 HP 즉시 회복
21067	긴급 회피	20100	icon_skills.tumbling_tex	집중의 문장	icon_crest.e_crestactivecooltimereset_tex	소모 ST 100 감소
21068	강철의 결의	90100	icon_skills.ironwillb_tex	결의의 문장	icon_crest.e_crestpassiveskilleffectup_tex	맷집 증가 효과 10% 향상
21069	투지의 일격	180100	icon_skills.aggravatingstrike_tex	근성의 문장	icon_crest.e_crestpassivehpdown_tex	소모 HP 50% 감소
21070	연속 공격	10100	icon_skills.comboattack_tex	정신의 문장	icon_crest.e_crestpassivemprecoveryup_tex	적중 시 MP 회복량 35% 증가
21071	그림자 분신	240100	icon_skills.decoy_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 25% 감소
21072	투지의 일격	180100	icon_skills.aggravatingstrike_tex	연계 투지의 문장 [내려찍기]	icon_crest.e_crestnextskillattackup_tex	연계 스킬로 내려찍기 사용 시 스킬 위력 45% 증가
21073	돌진 베기	160100	icon_skills.rushingslash_tex	연계 투지의 문장 [투지의 일격]	icon_crest.e_crestnextskillattackup_tex	연계 스킬로 투지의 일격 사용 시 스킬 위력 50% 증가
21074	회피공격			보호의 문장	icon_crest.e_crestactivedefenceup_tex	8초 동안 맷집 25 증가 효과 발생
21075	뒤잡기	220100	icon_skills.backattack_tex	인내의 문장	icon_crest.e_crestactiveattackspeedup_tex	스택 1 증가
21076	강격베기			투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 25% 증가
21077	강격베기			시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 25% 향상
21078	반격 뒤돌리기	230100	icon_skills.reversalturningattack_tex	연계 투지의 문장 [강격 베기]	icon_crest.e_crestnextskillattackup_tex	연계 스킬로 강격 베기 사용 시 스킬 위력 10% 증가
21079	질풍 가르기	300100	icon_skills.raker_tex	필살의 문장	icon_crest.e_crestpassivecriticalup_tex	몬스터 공격 시 치명타 발생 확률 2배 증가
21080	질풍 가르기	300100	icon_skills.raker_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스택 폭발에 의해 증가하는 데미지 25% 증가
21081	뒤잡기	220100	icon_skills.backattack_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 50% 향상
21082	물어뜯기			신속의 문장	icon_crest.e_crestactiveattackspeedup_tex	공격 속도 30% 증가
21083	맹독의 일격	110100	icon_skills.poisonblowattack_tex	결의의 문장	icon_crest.e_crestactiveattackspeedup_tex	맹독의 일격 이상상태 최대 중첩 2회 가능
21084	가르기	290100	icon_skills.dualslash_tex	인내의 문장	icon_crest.e_crestactiveattackspeedup_tex	스택 1 증가
21085	파열	310100	icon_skills.rupture_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 25% 증가
21086	쌍검 방어	320100	icon_skills.twinswordsdefence_tex	근력의 문장	icon_crest.e_crestactiveattackup_tex	방어 성공 시 30% 확률로 10초 동안 힘 15% 증가 효과 발생
21087	그림자 바꾸기	330100	icon_skills.shadowchange_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 20% 추가 획득
21088	속박의 검	340100	icon_skills.bindingblade_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 20% 증가
21089	속박의 검	340100	icon_skills.bindingblade_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 20% 증가
21090	속박의 검	340100	icon_skills.bindingblade_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
21091	필살의 의지	200100	icon_skills.deadlywill_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 20% 향상
21092	속박의 검	340100	icon_skills.bindingblade_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
21093	분노 유발	350100	icon_skills.provokerage_tex	나태의 문장	icon_crest.e_crestpassivespeeddown_tex	5초 동안 이동 속도 50% 감소 효과 추가 발생
21094	분노 유발	350100	icon_skills.provokerage_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
21095	긴급 회피	20100	icon_skills.tumbling_tex	신속의 문장	icon_crest.e_crestactiveattackspeedup_tex	40% 확률로 10초 동안 공격 속도 15% 증가 효과 발생
21096	도발 난무	30100	icon_skills.nanmu_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 40% 추가 획득
21097	회오리 베기	170100	icon_skills.allroundslash_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 25% 증가
21098	강격 베기	210100	icon_skills.hardslash_tex	연계 투지의 문장 [몰아치기]	icon_crest.e_crestnextskillattackup_tex	연계 스킬로 몰아치기 사용 시 스킬 위력 20% 증가
21099	근성 연타	190100	icon_skills.tenaciousattack_tex	감속의 문장	icon_crest.e_crestactiveattackspeeddown_tex	20% 확률로 7초 동안 공격 속도 15% 감소 효과 발생
21100	뒤잡기	220100	icon_skills.backattack_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 25% 감소
21101	긴급 회피	20100	icon_skills.tumbling_tex	집중의 문장	icon_crest.e_crestactivecooltimereset_tex	소모 ST 120 감소
21102	강철의 결의	90100	icon_skills.ironwillb_tex	결의의 문장	icon_crest.e_crestpassiveskilleffectup_tex	맷집 증가 효과 10% 향상
21103	돌진 베기	160100	icon_skills.rushingslash_tex	연계 투지의 문장 [투지의 일격]	icon_crest.e_crestnextskillattackup_tex	연계 스킬로 투지의 일격 사용 시 스킬 위력 50% 증가
21104	질풍 가르기	300100	icon_skills.raker_tex	필살의 문장	icon_crest.e_crestpassivecriticalup_tex	몬스터 공격 시 치명타 발생 확률 3배 증가
21105	질풍 가르기	300100	icon_skills.raker_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스택 폭발에 의해 증가하는 데미지 30% 증가
21106	필살의 의지	200100	icon_skills.deadlywill_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 20% 향상
21107	무쌍 난무_가르기			필살의 문장	icon_crest.e_crestpassivecriticalup_tex	몬스터 공격 시 치명타 발생 확률 2배 증가
22000	방패 방어	20100	icon_skills.defence_tex	근력의 문장	icon_crest.e_crestactiveattackup_tex	방어 성공 시 30% 확률로 10초 동안 힘 15% 증가 효과 발생
22001	방패 방어	20100	icon_skills.defence_tex	연계 투지의 문장 [반격 찌르기]	icon_crest.e_crestnextskillattackup_tex	연계 스킬로 반격 찌르기 사용 시 스킬 위력 25% 증가
22002	방패 방어	20100	icon_skills.defence_tex	연계 정신의 문장 [반격 찌르기]	icon_crest.e_crestnextskillmpdown_tex	연계 스킬로 반격 찌르기 사용 시 소모 MP 115 감소
22003	연속 공격	10100	icon_skills.comboattack_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 5% 추가 획득
22004	도발의 포효	40100	icon_skills.roar_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 20% 추가 획득
22005	도발의 포효	40100	icon_skills.roar_tex	정신의 문장	icon_crest.e_crestpassivempdown_tex	소모 MP 60 감소
22006	분노 유발	120100	icon_skills.provokerage_tex	나태의 문장	icon_crest.e_crestpassivespeeddown_tex	5초 동안 이동 속도 50% 감소 효과 추가 발생
22007	맹렬한 돌진	30100	icon_skills.screwthrough_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 25% 증가
22008	반격 찌르기	80100	icon_skills.riposte_tex	테스트	icon_skills.voidtrap_tex	효과 없음
22009	방패 치기	50100	icon_skills.shieldstrike_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 25% 향상
22010	신뢰의 오라	70100	icon_skills.inspiringroar_tex	정신의 문장	icon_crest.e_crestpassivempdown_tex	소모 MP 200 감소
22012	기상 공격	110100	icon_skills.risingattack_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 25% 증가
22013	방패 연타	180100	icon_skills.shieldattack_tex	정신의 문장	icon_crest.e_crestpassivempdown_tex	소모 MP 19 감소
22015	연속 공격	10100	icon_skills.comboattack_tex	정신의 문장	icon_crest.e_crestpassivemprecoveryup_tex	적중 시 MP 회복량 20% 증가
22016	방어구 부수기	100100	icon_skills.armorbreak_tex	정신의 문장	icon_crest.e_crestactivempzero_tex	35% 확률로 MP 소모 없이 스킬 발동
22017	포획	90100	icon_skills.hookthrow_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
22018	분노 유발	120100	icon_skills.provokerage_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
22019	방패 치기	50100	icon_skills.shieldstrike_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 25% 감소
22020	진격 찌르기	150100	icon_skills.advancingcharge_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 25% 증가
22021	회생의 의지	160100	icon_skills.rejuvenation_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 25% 감소
22022	전투의 의지	170100	icon_skills.fightingwill_tex	결의의 문장	icon_crest.e_crestpassiveskilleffectup_tex	공격 속도 10% 증가
22023	도약 공격	130100	icon_skills.leaprampage_tex	정신의 문장	icon_crest.e_crestpassivempdown_tex	소모 MP 75 감소
22024	기상 공격	110100	icon_skills.risingattack_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
22025	위협의 파동	200100	icon_skills.menacewave_tex	정신의 문장	icon_crest.e_crestpassivempdown_tex	소모 MP 60 감소
22026	철갑의 의지	220100	icon_skills.armoredwill_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 50% 향상
22027	연쇄 포획	230100	icon_skills.chaincapture_tex	기회의 문장	icon_crest.e_crestactivecooltimereset_tex	30% 확률로 재사용 시간 초기화
22028	충격의 맹타	210100	icon_skills.shockblow_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 20% 증가
22029	수호의 맹세	190100	icon_skills.vowofprotection_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
22030	도약 공격	130100	icon_skills.leaprampage_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 25% 증가
22031	도발의 포효	40100	icon_skills.roar_tex	테스트	icon_skills.voidtrap_tex	효과 없음
22032	맹렬한 돌진	30100	icon_skills.screwthrough_tex	정신의 문장	icon_crest.e_crestpassivempdown_tex	소모 MP 100 감소
22033	반격 찌르기	80100	icon_skills.riposte_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 100% 추가 획득
22034	방어구 부수기	100100	icon_skills.armorbreak_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 100% 향상
22035	방패 치기	50100	icon_skills.shieldstrike_tex	연계 신속의 문장 [맹렬한 돌진]	icon_crest.e_crestnextskillattackspeedup_tex	연계 스킬로 맹렬한 돌진 사용 시 시전 속도 25% 증가
22036	수호의 맹세	190100	icon_skills.vowofprotection_tex	구원의 문장	icon_crest.e_crestactivehprecoveryup_tex	시전자에게 20초 동안 HP 회복 효과 적용 시 HP 회복량 20% 증가 효과 발생
22037	신뢰의 오라	70100	icon_skills.inspiringroar_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 25% 감소
22038	위협의 파동	200100	icon_skills.menacewave_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 50% 향상
22039	진격 찌르기	150100	icon_skills.advancingcharge_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
22040	진격 찌르기	150100	icon_skills.advancingcharge_tex	활력의 문장	icon_crest.e_crestactivespeedup_tex	7초 동안 전투 상태 이동 속도 10 증가 효과 발생
22041	철갑의 의지	220100	icon_skills.armoredwill_tex	결의의 문장	icon_crest.e_crestpassiveskilleffectup_tex	피해 흡수량 25% 향상
22042	충격의 맹타	210100	icon_skills.shockblow_tex	결의의 문장	icon_crest.e_crestpassiveskilleffectup_tex	이동 속도 감소 효과 30% 향상
22043	포획	90100	icon_skills.hookthrow_tex	명중의 문장	icon_crest.e_crestpassiverangeup_tex	사정 거리 3m 증가
22044	포획	90100	icon_skills.hookthrow_tex	나태의 문장	icon_crest.e_crestpassivespeeddown_tex	대상에게 4초 동안 이동 속도 50% 감소 효과 추가 발생
22045	방패 치기	50100	icon_skills.shieldstrike_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 25% 향상
22046	방패 치기	50100	icon_skills.shieldstrike_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 25% 감소
22047	포획	90100	icon_skills.hookthrow_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
22048	연속 공격	10100	icon_skills.comboattack_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 5% 추가 획득
22049	도발의 포효	40100	icon_skills.roar_tex	정신의 문장	icon_crest.e_crestpassivempdown_tex	소모 MP 60 감소
22050	충격의 맹타	210100	icon_skills.shockblow_tex	결의의 문장	icon_crest.e_crestpassiveskilleffectup_tex	이동 속도 감소 효과 30% 향상
22051	맹렬한 돌진	30100	icon_skills.screwthrough_tex	정신의 문장	icon_crest.e_crestpassivempdown_tex	소모 MP 150 감소
22052	신뢰의 오라	70100	icon_skills.inspiringroar_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 35% 감소
22053	분노 유발	120100	icon_skills.provokerage_tex	나태의 문장	icon_crest.e_crestpassivespeeddown_tex	5초 동안 이동 속도 50% 감소 효과 추가 발생
22054	포획	90100	icon_skills.hookthrow_tex	감속의 문장	icon_crest.e_crestpassivetargetspeeddown_tex	대상에게 4초 동안 공격 속도 40% 감소 효과 발생
22055	포획	90100	icon_skills.hookthrow_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 30% 추가 획득
22056	도발의 포효	40100	icon_skills.roar_tex	신속의 문장	icon_crest.e_crestpassiveskillspeedup_tex	시전 속도 25% 상승
22057	도발의 포효	40100	icon_skills.roar_tex	보호의 문장	icon_crest.e_crestactivedefenceup_tex	적중 시 8초 동안 맷집 21 증가 효과 발생
22058	맹렬한 돌진	30100	icon_skills.screwthrough_tex	필살의 문장	icon_crest.e_crestpassivecriticalup_tex	치명타 발생 확률 2배 증가
22059	충격의 맹타	210100	icon_skills.shockblow_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 50% 추가 획득
22060	작살 사슬	240100	icon_skills.harpoonshot_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
22061	작살 사슬	240100	icon_skills.harpoonshot_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 50% 향상
22062	연속 공격	10100	icon_skills.comboattack_tex	정신의 문장	icon_crest.e_crestpassivemprecoveryup_tex	적중 시 MP 회복량 20% 증가
22063	반격 찌르기	80100	icon_skills.riposte_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 100% 추가 획득
22064	방패 연타	180100	icon_skills.shieldattack_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 200% 추가 획득
22065	도약 공격	130100	icon_skills.leaprampage_tex	감속의 문장	icon_crest.e_crestactiveattackspeeddown_tex	30% 확률로 7초 동안 공격 속도 30% 감소 효과 발생
22066	압도	250100	icon_skills.overhelm_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 25% 증가
22067	물러서기	260100	icon_skills.backstep_tex	집중의 문장	icon_crest.e_crestactivecooltimereset_tex	소모 ST 100 감소
22068	도발의 포효	40100	icon_skills.roar_tex	의지의 문장	icon_crest.e_creststrecover_tex	스태미너 회복량 30% 증가
22069	반격 찌르기	80100	icon_skills.riposte_tex	의지의 문장	icon_crest.e_creststrecover_tex	스태미너 회복량 50% 증가
22070	회생의 의지	160100	icon_skills.rejuvenation_tex	의지의 문장	icon_crest.e_creststrecover_tex	스태미너 20%추가 회복
22071	방패방어			의지의 문장	icon_crest.e_creststrecover_tex	스태미너 최대량 500 증가 
22072	전선 유지	270100	icon_skills.holdtheline_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
22073	전선 유지	270100	icon_skills.holdtheline_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 30% 향상
22074	전선 유지	270100	icon_skills.holdtheline_tex	정신의 문장	icon_crest.e_crestpassivempdown_tex	소모 MP 150 감소
22075	전선 유지	270100	icon_skills.holdtheline_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 100% 추가 획득
22076	전선 유지	270100	icon_skills.holdtheline_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 100% 추가 획득
22077	전선 유지	270100	icon_skills.holdtheline_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 30% 향상
22078	전선 유지	270100	icon_skills.holdtheline_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
22079	도발의 포효	40100	icon_skills.roar_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 40% 추가 획득
22080	맹렬한 돌진	30100	icon_skills.screwthrough_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 30% 증가
22081	도약 공격	130100	icon_skills.leaprampage_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 30% 증가
22082	방어구 부수기	100100	icon_skills.armorbreak_tex	시간의 문장	icon_crest.e_crestpassivedurationup_tex	효과 지속 시간 100% 향상
22083	진격 찌르기	150100	icon_skills.advancingcharge_tex	집중의 문장	icon_crest.e_crestpassivecooltimedown_tex	재사용 시간 20% 감소
22084	도발의 포효	40100	icon_skills.roar_tex	정신의 문장	icon_crest.e_crestpassivempdown_tex	소모 MP 80 감소
22085	도발의 포효	40100	icon_skills.roar_tex	신속의 문장	icon_crest.e_crestpassiveskillspeedup_tex	시전 속도 25% 상승
22086	반격 찌르기	80100	icon_skills.riposte_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 120% 추가 획득
22087	방패 연타	180100	icon_skills.shieldattack_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 200% 추가 획득
22088	압도	250100	icon_skills.overhelm_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 25% 증가
22089	물러서기	260100	icon_skills.backstep_tex	집중의 문장	icon_crest.e_crestactivecooltimereset_tex	소모 ST 100 감소
22090	전선 유지	270100	icon_skills.holdtheline_tex	야수의 문장	icon_crest.e_crestpassiveaggroup_tex	적대치 120% 추가 획득
23000	긴급 회피	40100	icon_skills.tumbling_tex	활력의 문장	icon_crest.e_crestactivespeedup_tex	30% 확률로 10초 동안 이동 속도 15% 증가 효과 발생
23001	연속 공격	10100	icon_skills.comboattack_tex	신속의 문장	icon_crest.e_crestactiveattackspeedup_tex	10% 확률로 10초 동안 공격 속도 15% 증가 효과 발생
23002	연속 공격	10100	icon_skills.comboattack_tex	투지의 문장	icon_crest.e_crestpassiveattackup_tex	스킬 위력 25% 증가
