21048	撕咬擊	270100	icon_skills.heavybite_tex	神速紋章	icon_crest.e_crestactiveattackspeedup_tex	攻擊速度增加 30%
21049	撕咬擊	270100	icon_skills.heavybite_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 20% 
21050	無雙亂舞：刺擊	280100	icon_skills.dualrapidpiercing_tex	時間紋章	icon_crest.e_crestpassivedurationup_tex	效果持續時間延長 50% 
21051	無雙亂舞：刺擊	280100	icon_skills.dualrapidpiercing_tex	精神紋章	icon_crest.e_crestpassivempdown_tex	MP消耗減少 75 
21052	無雙亂舞_劈擊	290100	icon_skills.dualslash_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 25% 
21053	無雙亂舞_劈擊	290100	icon_skills.dualslash_tex	精神紋章	icon_crest.e_crestpassivempdown_tex	MP消耗減少 80 
21054	無雙亂舞_劈擊	290100	icon_skills.dualslash_tex	集中紋章	icon_crest.e_crestactivecooltimereset_tex	以50%的機率，立即結束冷卻時間。
21064	旋風擊	40100	icon_skills.pointattack_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 25% 
21065	迴避攻擊	100100	icon_skills.evasionattack_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 30% 
21066	旋風擊	40100	icon_skills.pointattack_tex	特質紋章	icon_crest.e_crestpassivehpheal_tex	每當攻擊成功時，立即恢復0.5%的HP。
21067	緊急迴避	20100	icon_skills.tumbling_tex	集中紋章	icon_crest.e_crestactivecooltimereset_tex	減少消耗ST 100
21068	鋼鐵決心	90100	icon_skills.ironwillb_tex	決心紋章	icon_crest.e_crestpassiveskilleffectup_tex	抗打效果增加 10% 
21069	鬥志一擊	180100	icon_skills.aggravatingstrike_tex	特質紋章	icon_crest.e_crestpassivehpdown_tex	HP消耗減少 50% 
21070	連續攻擊	10100	icon_skills.comboattack_tex	精神紋章	icon_crest.e_crestpassivemprecoveryup_tex	擊中時，MP恢復量增加 35%。 
21071	影分身	240100	icon_skills.decoy_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 25% 
21072	鬥志一擊	180100	icon_skills.aggravatingstrike_tex	連續 鬥志紋章 [向下劈擊]	icon_crest.e_crestnextskillattackup_tex	以連續技能使用向下劈擊時，技能威力增加 45%。 
21073	突進砍擊	160100	icon_skills.rushingslash_tex	連續 鬥志紋章 [鬥志一擊]	icon_crest.e_crestnextskillattackup_tex	以連續技能使用鬥志一擊時，技能威力增加 50%。
21074	迴避攻擊	100100	icon_skills.evasionattack_tex	保護紋章	icon_crest.e_crestactivedefenceup_tex	8秒內抗打效果增加25。
21075	後擒術	220100	icon_skills.backattack_tex	集中紋章	icon_crest.e_crestactiveattackspeedup_tex	堆疊 1 增加
21076	強襲砍擊	210100	icon_skills.hardslash_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 25% 
21077	強襲砍擊	210100	icon_skills.hardslash_tex	時間紋章	icon_crest.e_crestpassivedurationup_tex	效果持續時間延長 25% 
21078	反擊震懾	230100	icon_skills.reversalturningattack_tex	連續 鬥志紋章[強襲砍擊]	icon_crest.e_crestnextskillattackup_tex	使用強襲砍擊連續技能時技能威力增加 10%
21079	疾風劈擊	300100	icon_skills.raker_tex	必殺紋章	icon_crest.e_crestpassivecriticalup_tex	攻擊怪物時暴擊率增加 2倍
21080	疾風劈擊	300100	icon_skills.raker_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	能量條爆發時技能威力增加25%
21081	後擒術	220100	icon_skills.backattack_tex	時間紋章	icon_crest.e_crestpassivedurationup_tex	效果持續時間延長 50% 
21082	撕咬擊	270100	icon_skills.heavybite_tex	神速紋章	icon_crest.e_crestactiveattackspeedup_tex	攻擊速度增加 30%
21083	猛毒一擊	110100	icon_skills.poisonblowattack_tex	決心紋章	icon_crest.e_crestactiveattackspeedup_tex	猛毒一擊異常狀態最大可重疊2次
21084	劈擊	120100	icon_skills.downblowattack_tex	集中紋章	icon_crest.e_crestactiveattackspeedup_tex	堆疊 1 增加
21085	破烈	310100	icon_skills.rupture_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 25% 
21086	雙劍防禦	320100	icon_skills.twinswordsdefence_tex	體力紋章	icon_crest.e_crestactiveattackup_tex	防禦成功時以30%機率產生力量增加15%的效果，持續10秒
21087	變換影子	330100	icon_skills.shadowchange_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	額外獲得仇恨值 20% 
21088	束縛之劍	340100	icon_skills.bindingblade_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 20% 
21089	束縛之劍	340100	icon_skills.bindingblade_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 20% 
21090	束縛之劍	340100	icon_skills.bindingblade_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間 20% 減少
21091	必殺意志	200100	icon_skills.deadlywill_tex	時間紋章	icon_crest.e_crestpassivedurationup_tex	效果維持時間提升 20%
21092	束縛之劍	340100	icon_skills.bindingblade_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間 20% 減少
21093	憤怒誘發	350100	icon_skills.provokerage_tex	慵懶紋章	icon_crest.e_crestpassivespeeddown_tex	5秒內，讓對象的移動速度減少50%。
21094	憤怒誘發	350100	icon_skills.provokerage_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 20% 
21095	緊急迴避	20100	icon_skills.tumbling_tex	神速紋章	icon_crest.e_crestactiveattackspeedup_tex	以40%的機率，在10秒內增加15%攻擊速度的效果。
21096	挑撥亂舞	30100	icon_skills.nanmu_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	額外獲得仇恨值 40% 
21097	旋風砍擊	170100	icon_skills.allroundslash_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 25% 
21098	強襲砍擊	210100	icon_skills.hardslash_tex	連續 精神紋章 (旋風擊)	icon_crest.e_crestnextskillattackup_tex	以連續技能使用旋風擊時，技能威力增加 20% 
21099	特質連打	190100	icon_skills.tenaciousattack_tex	減速紋章	icon_crest.e_crestactiveattackspeeddown_tex	在7秒間以20% %機率誘發攻速 15%減少效果
21100	後擒術	220100	icon_skills.backattack_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 25% 
21101	緊急迴避	20100	icon_skills.tumbling_tex	集中紋章	icon_crest.e_crestactivecooltimereset_tex	減少消耗ST 120 
21102	鋼鐵決心	90100	icon_skills.ironwillb_tex	決心紋章	icon_crest.e_crestpassiveskilleffectup_tex	抗打效果增加 10% 
21103	突進砍擊	160100	icon_skills.rushingslash_tex	連續 鬥志紋章 (鬥志一擊)	icon_crest.e_crestnextskillattackup_tex	以連續技能使用鬥志一擊時，技能威力增加50%。
21104	疾風劈擊	300100	icon_skills.raker_tex	必殺紋章	icon_crest.e_crestpassivecriticalup_tex	攻擊怪物時暴擊率增加 3倍
21105	疾風劈擊	300100	icon_skills.raker_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	能量條爆發時技能威力增加 30%
21106	必殺意志	200100	icon_skills.deadlywill_tex	時間紋章	icon_crest.e_crestpassivedurationup_tex	效果持續時間延長 20% 
21107	無雙亂舞_劈擊	290100	icon_skills.dualslash_tex	必殺紋章	icon_crest.e_crestpassivecriticalup_tex	攻擊怪物時暴擊率增加兩倍
22000	盾牌防禦	20100	icon_skills.defence_tex	體力紋章	icon_crest.e_crestactiveattackup_tex	防禦成功時以30%機率產生力量增加15%的效果，持續10秒
22001	盾牌防禦	20100	icon_skills.defence_tex	連續 鬥志紋章 [反擊突刺]	icon_crest.e_crestnextskillattackup_tex	以連續技能使用反擊突刺時，技能威力增加 25%。 
22002	盾牌防禦	20100	icon_skills.defence_tex	連續 精神紋章 [反擊突刺]	icon_crest.e_crestnextskillmpdown_tex	以連續技能使用反擊突刺時，MP消耗減少 115。 
22003	連續攻擊	10100	icon_skills.comboattack_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	額外獲得仇恨值 5% 
22004	挑撥咆哮	40100	icon_skills.roar_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	額外獲得仇恨值 20% 
22005	挑撥咆哮	40100	icon_skills.roar_tex	精神紋章	icon_crest.e_crestpassivempdown_tex	MP消耗減少 60 
22006	憤怒誘發	120100	icon_skills.provokerage_tex	慵懶紋章	icon_crest.e_crestpassivespeeddown_tex	5秒內，讓對象的移動速度減少50%。
22007	猛烈突進	30100	icon_skills.screwthrough_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 25% 
22008	反擊突刺	80100	icon_skills.riposte_tex	測試	icon_skills.voidtrap_tex	無效果
22009	盾牌打擊	50100	icon_skills.shieldstrike_tex	時間紋章	icon_crest.e_crestpassivedurationup_tex	效果持續時間延長 25% 
22010	信賴光環	70100	icon_skills.inspiringroar_tex	精神紋章	icon_crest.e_crestpassivempdown_tex	MP消耗減少 200 
22012	起身攻擊	110100	icon_skills.risingattack_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 25% 
22013	盾牌連打	180100	icon_skills.shieldattack_tex	精神紋章	icon_crest.e_crestpassivempdown_tex	MP消耗減少 19 
22015	連續攻擊	10100	icon_skills.comboattack_tex	精神紋章	icon_crest.e_crestpassivemprecoveryup_tex	擊中時，MP恢復量增加 20%。 
22016	粉碎防具	100100	icon_skills.armorbreak_tex	精神紋章	icon_crest.e_crestactivempzero_tex	以35%的機率，可不需消耗MP發動技能。
22017	捕獲	90100	icon_skills.hookthrow_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 20% 
22018	憤怒誘發	120100	icon_skills.provokerage_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 20% 
22019	盾牌打擊	50100	icon_skills.shieldstrike_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 25% 
22020	進擊突刺	150100	icon_skills.advancingcharge_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 25% 
22021	犧牲意志	160100	icon_skills.rejuvenation_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 25% 
22022	戰鬥意志	170100	icon_skills.fightingwill_tex	決心紋章	icon_crest.e_crestpassiveskilleffectup_tex	攻擊速度增加 10%
22023	跳躍攻擊	130100	icon_skills.leaprampage_tex	精神紋章	icon_crest.e_crestpassivempdown_tex	MP消耗減少 75 
22024	起身攻擊	110100	icon_skills.risingattack_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 20% 
22025	威脅波動			精神紋章	icon_crest.e_crestpassivempdown_tex	MP消耗減少 60 
22026	鐵甲意志	220100	icon_skills.armoredwill_tex	時間紋章	icon_crest.e_crestpassivedurationup_tex	效果持續時間延長 50% 
22027	連鎖捕獲	230100	icon_skills.chaincapture_tex	集中紋章	icon_crest.e_crestactivecooltimereset_tex	以30%的機率，立即結束冷卻時間。
22028	衝擊猛打	210100	icon_skills.shockblow_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 20% 
22029	守護盟誓	190100	icon_skills.vowofprotection_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 20% 
22030	跳躍攻擊	130100	icon_skills.leaprampage_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 25% 
22031	挑撥咆哮	40100	icon_skills.roar_tex	測試	icon_skills.voidtrap_tex	無效果
22032	猛烈突進	30100	icon_skills.screwthrough_tex	精神紋章	icon_crest.e_crestpassivempdown_tex	MP消耗減少 100 
22033	反擊突刺	80100	icon_skills.riposte_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	額外獲得仇恨值 100% 
22034	粉碎防具	100100	icon_skills.armorbreak_tex	時間紋章	icon_crest.e_crestpassivedurationup_tex	效果持續時間延長 100% 
22035	盾牌打擊	50100	icon_skills.shieldstrike_tex	連續 神速紋章 [猛烈突進]	icon_crest.e_crestnextskillattackspeedup_tex	以連續技能使用猛烈突進時，施展速度將增加 25%。
22036	守護盟誓	190100	icon_skills.vowofprotection_tex	救援紋章	icon_crest.e_crestactivehprecoveryup_tex	向施展者套用20秒內HP恢復量增加20%的效果。
22037	信賴光環	70100	icon_skills.inspiringroar_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 25% 
22038	威脅波動			時間紋章	icon_crest.e_crestpassivedurationup_tex	效果持續時間延長 50% 
22039	進擊突刺	150100	icon_skills.advancingcharge_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 20% 
22040	進擊突刺	150100	icon_skills.advancingcharge_tex	活力紋章	icon_crest.e_crestactivespeedup_tex	7秒內，處於戰鬥狀態下的移動速度將增加10%。
22041	鐵甲意志	220100	icon_skills.armoredwill_tex	決心紋章	icon_crest.e_crestpassiveskilleffectup_tex	傷害吸收量提升 25% 
22042	衝擊猛打	210100	icon_skills.shockblow_tex	決心紋章	icon_crest.e_crestpassiveskilleffectup_tex	移動速度減少效果提升 30% 
22043	捕獲	90100	icon_skills.hookthrow_tex	命中紋章	icon_crest.e_crestpassiverangeup_tex	射程距離增加 3m 
22044	捕獲	90100	icon_skills.hookthrow_tex	慵懶紋章	icon_crest.e_crestpassivespeeddown_tex	4秒內，讓對象的移動速度額外減少50%。
22045	盾牌打擊	50100	icon_skills.shieldstrike_tex	時間紋章	icon_crest.e_crestpassivedurationup_tex	效果持續時間延長 25% 
22046	盾牌打擊	50100	icon_skills.shieldstrike_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 25% 
22047	捕獲	90100	icon_skills.hookthrow_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 20% 
22048	連續攻擊	10100	icon_skills.comboattack_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	額外獲得仇恨值 5% 
22049	挑撥咆哮	40100	icon_skills.roar_tex	精神紋章	icon_crest.e_crestpassivempdown_tex	MP消耗減少 60 
22050	衝擊猛打	210100	icon_skills.shockblow_tex	決心紋章	icon_crest.e_crestpassiveskilleffectup_tex	移動速度減少效果提升 30% 
22051	猛烈突進	30100	icon_skills.screwthrough_tex	精神紋章	icon_crest.e_crestpassivempdown_tex	MP消耗減少 150 
22052	信賴光環	70100	icon_skills.inspiringroar_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 35% 
22053	憤怒誘發	120100	icon_skills.provokerage_tex	慵懶紋章	icon_crest.e_crestpassivespeeddown_tex	5秒內，讓對象的移動速度減少50%。
22054	捕獲	90100	icon_skills.hookthrow_tex	減速紋章	icon_crest.e_crestpassivetargetspeeddown_tex	讓對象在4秒內的攻擊速度減少40%。
22055	捕獲	90100	icon_skills.hookthrow_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	額外獲得仇恨值 30% 
22056	挑撥咆哮	40100	icon_skills.roar_tex	神速紋章	icon_crest.e_crestpassiveskillspeedup_tex	施展速度上升 25% 
22057	挑撥咆哮	40100	icon_skills.roar_tex	保護紋章	icon_crest.e_crestactivedefenceup_tex	擊中時，在8秒內抗打效果增加21。
22058	猛烈突進	30100	icon_skills.screwthrough_tex	必殺紋章	icon_crest.e_crestpassivecriticalup_tex	暴擊發生機率增加 2倍
22059	衝擊猛打	210100	icon_skills.shockblow_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	額外獲得仇恨值 50% 
22060	叉槍鎖鏈	240100	icon_skills.harpoonshot_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 20% 
22061	叉槍鎖鏈	240100	icon_skills.harpoonshot_tex	時間紋章	icon_crest.e_crestpassivedurationup_tex	效果持續時間延長 50% 
22062	連續攻擊	10100	icon_skills.comboattack_tex	精神紋章	icon_crest.e_crestpassivemprecoveryup_tex	擊中時，MP恢復量增加 20%。 
22063	反擊突刺	80100	icon_skills.riposte_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	額外獲得仇恨值 100% 
22064	盾牌連打	180100	icon_skills.shieldattack_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	額外獲得仇恨值 200% 
22065	跳躍攻擊	130100	icon_skills.leaprampage_tex	減速紋章	icon_crest.e_crestactiveattackspeeddown_tex	在7秒間以30% %機率誘發攻速30%減少效果
22066	壓倒	250100	icon_skills.overhelm_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 25% 
22067	退避	260100	icon_skills.backstep_tex	集中紋章	icon_crest.e_crestactivecooltimereset_tex	消耗ST減少 100
22068	挑撥咆哮	40100	icon_skills.roar_tex	意志紋章	icon_crest.e_creststrecover_tex	精力恢復量增加30%
22069	反擊突刺	80100	icon_skills.riposte_tex	意志紋章	icon_crest.e_creststrecover_tex	精力恢復量增加50%
22070	犧牲意志	160100	icon_skills.rejuvenation_tex	意志紋章	icon_crest.e_creststrecover_tex	精力追加恢復20%
22071	盾牌防禦	20100	icon_skills.defence_tex	意志紋章	icon_crest.e_creststrecover_tex	精力最大量增加500
22072	戰線維護	270100	icon_skills.holdtheline_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間 20% 減少
22073	戰線維護	270100	icon_skills.holdtheline_tex	時間紋章	icon_crest.e_crestpassivedurationup_tex	效果維持時間提升 30%
22074	戰線維護	270100	icon_skills.holdtheline_tex	精神紋章	icon_crest.e_crestpassivempdown_tex	消耗 MP 150 減少
22075	戰線維護	270100	icon_skills.holdtheline_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	追加獲得仇恨值 100% 
22076	戰線維護	270100	icon_skills.holdtheline_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	追加獲得仇恨值 100% 
22077	戰線維護	270100	icon_skills.holdtheline_tex	時間紋章	icon_crest.e_crestpassivedurationup_tex	效果維持時間提升 30%
22078	戰線維護	270100	icon_skills.holdtheline_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間 20% 減少
22079	挑撥咆哮	40100	icon_skills.roar_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	額外獲得仇恨值 40% 
22080	猛烈突進	30100	icon_skills.screwthrough_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 30% 
22081	跳躍攻擊	130100	icon_skills.leaprampage_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 30% 
22082	粉碎防具	100100	icon_skills.armorbreak_tex	時間紋章	icon_crest.e_crestpassivedurationup_tex	效果持續時間延長 100% 
22083	進擊突刺	150100	icon_skills.advancingcharge_tex	集中紋章	icon_crest.e_crestpassivecooltimedown_tex	冷卻時間減少 20% 
22084	挑撥咆哮	40100	icon_skills.roar_tex	精神紋章	icon_crest.e_crestpassivempdown_tex	MP消耗減少 80 
22085	挑撥咆哮	40100	icon_skills.roar_tex	神速紋章	icon_crest.e_crestpassiveskillspeedup_tex	施展速度上升 25%  
22086	反擊突刺	80100	icon_skills.riposte_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	額外獲得仇恨值 120% 
22087	盾牌連打	180100	icon_skills.shieldattack_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	額外獲得仇恨值 200% 
22088	壓倒	250100	icon_skills.overhelm_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 25% 
22089	退避	260100	icon_skills.backstep_tex	集中紋章	icon_crest.e_crestactivecooltimereset_tex	消耗ST減少 100
22090	戰線維護	270100	icon_skills.holdtheline_tex	野獸紋章	icon_crest.e_crestpassiveaggroup_tex	額外獲得仇恨值 120% 
23000	緊急迴避	40100	icon_skills.tumbling_tex	活力紋章	icon_crest.e_crestactivespeedup_tex	以30%的機率，在10秒內增加15%移動速度。
23001	連續攻擊	10100	icon_skills.comboattack_tex	神速紋章	icon_crest.e_crestactiveattackspeedup_tex	以10%的機率，在10秒內增加15%攻擊速度的效果。
23002	連續攻擊	10100	icon_skills.comboattack_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 25% 
23003	凝聚力量	180100	icon_skills.gatheringstrength_tex	精神紋章	icon_crest.e_crestpassivempdown_tex	MP消耗減少 33 
23004	重擊斬	20100	icon_skills.handyslash_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 25% 
23005	起身攻擊	100100	icon_skills.risingattack_tex	鬥志紋章	icon_crest.e_crestpassiveattackup_tex	技能威力增加 25% 
