21021	Assault Stance	80100	icon_skills.ironwilla_tex	Test	icon_skills.voidtrap_tex	No Effect
21022	Rising Fury	190100	icon_skills.tenaciousattack_tex	Persistent Rising Fury	icon_crest.e_crestactivecooltimereset_tex	25% chance to eliminate cooldown.
21023	Smoke Aggressor	240100	icon_skills.decoy_tex	Energetic Smoke Aggressor	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
21024	Backstab	220100	icon_skills.backattack_tex	Lingering Backstab	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 50%.
21025	Deadly Gamble	200100	icon_skills.deadlywill_tex	Energetic Deadly Gamble	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
21026	Staggering Counter	230100	icon_skills.reversalturningattack_tex	Empowered Staggering Counter	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
21027	Cascade of Stuns	210100	icon_skills.hardslash_tex	Brilliant Cascade of Stuns	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 88.
21028	Combative Strike	180100	icon_skills.aggravatingstrike_tex	Powerlinked Combative Strike	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Rising Fury by 20% for a few seconds.
21029	Charging Slash	160100	icon_skills.rushingslash_tex	Influential Charging Slash	icon_crest.e_crestnextskillmpdown_tex	Reduces MP cost of Poison Blade by 50 for a few seconds.
21030	Cascade of Stuns	210100	icon_skills.hardslash_tex	Influential Cascade of Stuns	icon_crest.e_crestnextskillmpdown_tex	Reduces MP cost of Rain of Blows by 88 for a few seconds.
21031	Cascade of Stuns	210100	icon_skills.hardslash_tex	Powerlinked Cascade of Stuns	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Rain of Blows by 20% for a few seconds.
21032	Cascade of Stuns	210100	icon_skills.hardslash_tex	Energetic Cascade of Stuns	icon_crest.e_crestactivecooltimereset_tex	Decreases cooldown by 25%.
21033	Rising Fury	190100	icon_skills.tenaciousattack_tex	Numbing Rising Fury	icon_crest.e_crestactiveattackspeeddown_tex	10% chance to decrease an opponent's Attack Speed by 15% for 7 seconds.
21034	Torrent of Blows	30100	icon_skills.nanmu_tex	Binding Torrent of Blows	icon_crest.e_crestactivespeeddown_tex	25% chance to immobilize target for 4 seconds.
21035	Charging Slash	160100	icon_skills.rushingslash_tex	Powerlinked Charging Slash	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Combative Strike by 20% for a few seconds.
21036	Backstab	220100	icon_skills.backattack_tex	Energetic Backstab	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
21037	Staggering Counter	230100	icon_skills.reversalturningattack_tex	Lingering Staggering Counter	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 50%.
21038	Staggering Counter	230100	icon_skills.reversalturningattack_tex	Energetic Staggering Counter	icon_crest.e_crestactivecooltimereset_tex	Decreases cooldown by 20%.
21039	Combo Attack	10100	icon_skills.comboattack_tex	Sapping Combo Attack	icon_crest.e_crestactivestun_tex	5% chance to stun target for 2 seconds.
21040	Battle Cry	50100	icon_skills.thunderingroar_tex	Hastened Battle Cry	icon_crest.e_crestpassiveskillspeedup_tex	Speeds casting by 50%.
21041	Battle Cry	50100	icon_skills.thunderingroar_tex	Lucky Battle Cry	icon_crest.e_crestpassivethorns_tex	Increases chance of effect by 10%.
21042	Battle Cry	50100	icon_skills.thunderingroar_tex	Threatening Battle Cry	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 100%.
21043	Combative Strike	180100	icon_skills.aggravatingstrike_tex	Lingering Combative Strike	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 50%.
21044	Combative Strike	180100	icon_skills.aggravatingstrike_tex	Powerlinked Combative Strike	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Leaping Strike by 35% for a few seconds.
21045	Vortex Slash	170100	icon_skills.allroundslash_tex	Persistent Vortex Slash	icon_crest.e_crestactivecooltimereset_tex	30% chance to eliminate cooldown.
21046	Evasive Roll	20100	icon_skills.tumbling_tex	Mending Evasive Roll	icon_crest.e_crestnextskillhpheal_tex	Recovers 3% of total HP when you follow up with Poison Blade.
21047	Death From Above	100100	icon_skills.evasionattack_tex	Test	icon_skills.voidtrap_tex	No Effect
21048	Pounce	270100	icon_skills.heavybite_tex	Hastened Pounce	icon_crest.e_crestactiveattackspeedup_tex	Speeds casting by 30%.
21049	Pounce	270100	icon_skills.heavybite_tex	Energetic Pounce	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
21050	Traverse Cut	280100	icon_skills.dualrapidpiercing_tex	Lingering Traverse Cut	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 50%.
21051	Traverse Cut	280100	icon_skills.dualrapidpiercing_tex	Brilliant Traverse Cut	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 75.
21052	Blade Draw	290100	icon_skills.dualslash_tex	Empowered Blade Draw	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
21053	Blade Draw	290100	icon_skills.dualslash_tex	Brilliant Blade Draw	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 80.
21054	Blade Draw	290100	icon_skills.dualslash_tex	Persistent Blade Draw	icon_crest.e_crestactivecooltimereset_tex	50% chance to eliminate cooldown.
21064	Rain of Blows	40100	icon_skills.pointattack_tex	Empowered Rain of Blows	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
21065	Death From Above	100100	icon_skills.evasionattack_tex	Energetic Death From Above	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 30%.
21066	Rain of Blows	40100	icon_skills.pointattack_tex	Restorative Rain of Blows	icon_crest.e_crestpassivehpheal_tex	Recovers 0.5% of total HP per successful hit.
21067	Evasive Roll	20100	icon_skills.tumbling_tex	Affirmative Evasive Roll	icon_crest.e_crestactivecooltimereset_tex	Reduces RE cost by 100.
21068	Defensive Stance	90100	icon_skills.ironwillb_tex	Grounded Defensive Stance	icon_crest.e_crestpassiveskilleffectup_tex	Increases Endurance by 10%.
21069	Combative Strike	180100	icon_skills.aggravatingstrike_tex	Sanative Combative Strike	icon_crest.e_crestpassivehpdown_tex	Decreases HP consumption by 50%.
21070	Combo Attack	10100	icon_skills.comboattack_tex	Spirited Combo Attack	icon_crest.e_crestpassivemprecoveryup_tex	Increases MP replenishment by 35%.
21071	Smoke Aggressor	240100	icon_skills.decoy_tex	Energetic Smoke Aggressor	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
21072	Combative Strike	180100	icon_skills.aggravatingstrike_tex	Powerlinked Combative Strike	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Leaping Strike by 45% for a few seconds.
21073	Charging Slash	160100	icon_skills.rushingslash_tex	Powerlinked Charging Slash	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Combative Strike by 50% for a few seconds.
21074	Death From Above	100100	icon_skills.evasionattack_tex	Grounded Death From Above	icon_crest.e_crestactivedefenceup_tex	Increases Endurance by 25 for 8 seconds.
21075	Backstab	220100	icon_skills.backattack_tex	Advantageous Backstab	icon_crest.e_crestactiveattackspeedup_tex	Increases Edge generation by 1.
21076	Cascade of Stuns	210100	icon_skills.hardslash_tex	Empowered Cascade of Stuns	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
21077	Cascade of Stuns	210100	icon_skills.hardslash_tex	Lingering Cascade of Stuns	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 25%.
21078	Staggering Counter	230100	icon_skills.reversalturningattack_tex	Powerlinked Staggering Counter	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Cascade of Stuns by 10% for a few seconds.
21079	Scythe	300100	icon_skills.raker_tex	Carving Scythe	icon_crest.e_crestpassivecriticalup_tex	Doubles the chance to crit.
21080	Scythe	300100	icon_skills.raker_tex	Empowered Scythe	icon_crest.e_crestpassiveattackup_tex	Increases Edge damage by 25%.
21081	Backstab	220100	icon_skills.backattack_tex	Lingering Backstab	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 50%.
21082	Pounce	270100	icon_skills.heavybite_tex	Hastened Pounce	icon_crest.e_crestactiveattackspeedup_tex	Speeds casting by 30%.
21083	Poison Blade	110100	icon_skills.poisonblowattack_tex	Cumulative Poison Blade	icon_crest.e_crestactiveattackspeedup_tex	Poison Blade's damage stacks up to 2 times.
21084	Blade Draw	290100	icon_skills.dualslash_tex	Advantageous Blade Draw	icon_crest.e_crestactiveattackspeedup_tex	Increases Edge generation by 1 per hit.
21085	Reaping Slash	310100	icon_skills.rupture_tex	Empowered Reaping Slash	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
21086	Cross Parry	320100	icon_skills.twinswordsdefence_tex	Pumped Cross Parry	icon_crest.e_crestactiveattackup_tex	30% chance to increase Power by 15% for 10 seconds on a successful block.
21087	Smoke Flanker	330100	icon_skills.shadowchange_tex	Threatening Smoke Flanker	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 20%.
21088	Binding Sword	340100	icon_skills.bindingblade_tex	Empowered Binding Sword	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 20%.
21089	Binding Sword	340100	icon_skills.bindingblade_tex	Empowered Binding Sword	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 20%.
21090	Binding Sword	340100	icon_skills.bindingblade_tex	Energetic Binding Sword	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
21091	Deadly Gamble	200100	icon_skills.deadlywill_tex	Lingering Deadly Gamble	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 20%.
21092	Binding Sword	340100	icon_skills.bindingblade_tex	Energetic Binding Sword	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
21093	Infuriate	350100	icon_skills.provokerage_tex	Slowing Infuriate	icon_crest.e_crestpassivespeeddown_tex	Decreases opponent's Movement Speed by 50% for 5 seconds.
21094	Infuriate	350100	icon_skills.provokerage_tex	Energetic Infuriate	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
21095	Evasive Roll	20100	icon_skills.tumbling_tex	Swift Evasive Roll	icon_crest.e_crestactiveattackspeedup_tex	40% chance to increase attack speed by 15% for 10 seconds.
21096	Torrent of Blows	30100	icon_skills.nanmu_tex	Threatening Torrent of Blows	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 40%.
21097	Vortex Slash	170100	icon_skills.allroundslash_tex	Empowered Vortex Slash	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
21098	Cascade of Stuns	210100	icon_skills.hardslash_tex	Powerlinked Cascade of Stuns	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Rain of Blows by 20% for a few seconds.
21099	Rising Fury	190100	icon_skills.tenaciousattack_tex	Numbing Rising Fury	icon_crest.e_crestactiveattackspeeddown_tex	20% chance to decrease an opponent's Attack Speed by 15% for 7 seconds.
21100	Backstab	220100	icon_skills.backattack_tex	Energetic Backstab	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
21101	Evasive Roll	20100	icon_skills.tumbling_tex	Affirmative Evasive Roll	icon_crest.e_crestactivecooltimereset_tex	Reduces RE cost by 120.
21102	Defensive Stance	90100	icon_skills.ironwillb_tex	Grounded Defensive Stance	icon_crest.e_crestpassiveskilleffectup_tex	Increases Endurance by 10%.
21103	Charging Slash	160100	icon_skills.rushingslash_tex	Powerlinked Charging Slash	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Combative Strike by 50% for a few seconds. 
21104	Scythe	300100	icon_skills.raker_tex	Carving Scythe	icon_crest.e_crestpassivecriticalup_tex	Doubles the chance to crit.
21105	Scythe	300100	icon_skills.raker_tex	Empowered Scythe	icon_crest.e_crestpassiveattackup_tex	Increases Edge damage by 30%.
21106	Deadly Gamble 	200100	icon_skills.deadlywill_tex	Lingering Deadly Gamble	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 20%.
21107	Blade Draw	290100	icon_skills.dualslash_tex	Carving Blade Draw	icon_crest.e_crestpassivecriticalup_tex	Doubles the chance to crit when attacking monsters.
22000	Stand Fast	20100	icon_skills.defence_tex	Pumped Stand Fast	icon_crest.e_crestactiveattackup_tex	30% chance to increase Power by 15% for 10 seconds on a successful block.
22001	Stand Fast	20100	icon_skills.defence_tex	Powerlinked Stand Fast	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Shield Counter by 25% for a few seconds.
22002	Stand Fast	20100	icon_skills.defence_tex	Influential Stand Fast	icon_crest.e_crestnextskillmpdown_tex	Reduces MP cost of Shield Counter by 115 for a few seconds.
22003	Combo Attack	10100	icon_skills.comboattack_tex	Threatening Combo Attack	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 5%.
22004	Challenging Shout	40100	icon_skills.roar_tex	Threatening Challenging Shout	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 20%.
22005	Challenging Shout	40100	icon_skills.roar_tex	Brilliant Challenging Shout	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 60.
22006	Infuriate	120100	icon_skills.provokerage_tex	Slowing Infuriate	icon_crest.e_crestpassivespeeddown_tex	Decreases opponent's Movement Speed by 50% for 5 seconds.
22007	Onslaught	30100	icon_skills.screwthrough_tex	Empowered Onslaught	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
22008	Shield Counter	80100	icon_skills.riposte_tex	Test	icon_skills.voidtrap_tex	No Effect
22009	Shield Bash	50100	icon_skills.shieldstrike_tex	Lingering Shield Bash	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 25%.
22010	Guardian Shout	70100	icon_skills.inspiringroar_tex	Brilliant Guardian Shout	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 200.
22012	Retaliate	110100	icon_skills.risingattack_tex	Empowered Retaliate	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
22013	Shield Barrage	180100	icon_skills.shieldattack_tex	Brilliant Shield Barrage	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 19.
22015	Combo Attack	10100	icon_skills.comboattack_tex	Spirited Combo Attack	icon_crest.e_crestpassivemprecoveryup_tex	Increases MP replenishment by 20%.
22016	Debilitate	100100	icon_skills.armorbreak_tex	Impelling Debilitate	icon_crest.e_crestactivempzero_tex	35% chance to eliminate MP cost.
22017	Leash	90100	icon_skills.hookthrow_tex	Energetic Leash	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
22018	Infuriate	120100	icon_skills.provokerage_tex	Energetic Infuriate	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
22019	Shield Bash	50100	icon_skills.shieldstrike_tex	Energetic Shield Bash	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
22020	Charging Lunge	150100	icon_skills.advancingcharge_tex	Empowered Charging Lunge	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
22021	Second Wind	160100	icon_skills.rejuvenation_tex	Energetic Second Wind	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
22022	Adrenaline Rush	170100	icon_skills.fightingwill_tex	Swift Adrenaline Rush	icon_crest.e_crestpassiveskilleffectup_tex	Increases Attack Speed by an additional 10%.
22023	Spring Attack	130100	icon_skills.leaprampage_tex	Brilliant Spring Attack	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 75.
22024	Retaliate	110100	icon_skills.risingattack_tex	Energetic Retaliate	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
22025	Menacing Wave	200100	icon_skills.menacewave_tex	Brilliant Menacing Wave	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 60.
22026	Iron Will	220100	icon_skills.armoredwill_tex	Lingering Iron Will	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 50%.
22027	Master's Leash	230100	icon_skills.chaincapture_tex	Persistent Master's Leash	icon_crest.e_crestactivecooltimereset_tex	30% chance to eliminate cooldown.
22028	Lockdown Blow	210100	icon_skills.shockblow_tex	Empowered Lockdown Blow	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 20%.
22029	Pledge of Protection	190100	icon_skills.vowofprotection_tex	Energetic Pledge of Protection	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
22030	Spring Attack	130100	icon_skills.leaprampage_tex	Empowered Spring Attack	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
22031	Challenging Shout	40100	icon_skills.roar_tex	Test	icon_skills.voidtrap_tex	No Effect
22032	Onslaught	30100	icon_skills.screwthrough_tex	Brilliant Onslaught	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 100.
22033	Shield Counter	80100	icon_skills.riposte_tex	Threatening Shield Counter	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 100%.
22034	Debilitate	100100	icon_skills.armorbreak_tex	Lingering Debilitate	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 100%.
22035	Shield Bash	50100	icon_skills.shieldstrike_tex	Blazing Shield Bash	icon_crest.e_crestnextskillattackspeedup_tex	Speeds casting of Onslaught by 25% for a few seconds.
22036	Pledge of Protection	190100	icon_skills.vowofprotection_tex	Restorative Pledge of Protection	icon_crest.e_crestactivehprecoveryup_tex	Increases amount of caster's HP recovery by 20% for 20 seconds.
22037	Guardian Shout	70100	icon_skills.inspiringroar_tex	Energetic Guardian Shout	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
22038	Menacing Wave	200100	icon_skills.menacewave_tex	Lingering Menacing Wave	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 50%.
22039	Charging Lunge	150100	icon_skills.advancingcharge_tex	Energetic Charging Lunge	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
22040	Charging Lunge	150100	icon_skills.advancingcharge_tex	Fleetfooted Charging Lunge	icon_crest.e_crestactivespeedup_tex	Increases Combat Movement Speed by 10 for 7 seconds.
22041	Iron Will	220100	icon_skills.armoredwill_tex	Warding Iron Will	icon_crest.e_crestpassiveskilleffectup_tex	Increases damage absorption by 25%.
22042	Lockdown Blow	210100	icon_skills.shockblow_tex	Slowing Lockdown Blow	icon_crest.e_crestpassiveskilleffectup_tex	Decreases opponent's Movement Speed by an additional 30%.
22043	Leash	90100	icon_skills.hookthrow_tex	Longshot Leash	icon_crest.e_crestpassiverangeup_tex	Increases range by 3 meters.
22044	Leash	90100	icon_skills.hookthrow_tex	Slowing Leash	icon_crest.e_crestpassivespeeddown_tex	Decreases opponent's Movement Speed by 50% for 4 seconds.
22045	Shield Bash	50100	icon_skills.shieldstrike_tex	Lingering Shield Bash	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 25%.
22046	Shield Bash	50100	icon_skills.shieldstrike_tex	Energetic Shield Bash	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
22047	Leash	90100	icon_skills.hookthrow_tex	Energetic Leash	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
22048	Combo Attack	10100	icon_skills.comboattack_tex	Threatening Combo Attack	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 5%.
22049	Challenging Shout	40100	icon_skills.roar_tex	Brilliant Challenging Shout	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 60.
22050	Lockdown Blow	210100	icon_skills.shockblow_tex	Slowing Lockdown Blow	icon_crest.e_crestpassiveskilleffectup_tex	Decreases opponent's Movement Speed by an additional 30%.
22051	Onslaught	30100	icon_skills.screwthrough_tex	Brilliant Onslaught	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 150.
22052	Guardian Shout	70100	icon_skills.inspiringroar_tex	Energetic Guardian Shout	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 35%.
22053	Infuriate	120100	icon_skills.provokerage_tex	Slowing Infuriate	icon_crest.e_crestpassivespeeddown_tex	Decreases opponent's speed by 50% for 5 seconds.
22054	Leash	90100	icon_skills.hookthrow_tex	Numbing Leash	icon_crest.e_crestpassivetargetspeeddown_tex	Decreases opponent's Attack Speed by 40% for 4 seconds.
22055	Leash	90100	icon_skills.hookthrow_tex	Threatening Leash	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 30%.
22056	Challenging Shout	40100	icon_skills.roar_tex	Hastened Challenging Shout	icon_crest.e_crestpassiveskillspeedup_tex	Speeds casting by 25%.
22057	Challenging Shout	40100	icon_skills.roar_tex	Grounded Challenging Shout	icon_crest.e_crestactivedefenceup_tex	Increases Endurance by 21 upon successful hit.
22058	Onslaught	30100	icon_skills.screwthrough_tex	Carving Onslaught	icon_crest.e_crestpassivecriticalup_tex	Doubles the chance to crit.
22059	Lockdown Blow	210100	icon_skills.shockblow_tex	Threatening Lockdown Blow	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 50%.
22060	Chained Leash	240100	icon_skills.harpoonshot_tex	Energetic Chained Leash	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
22061	Chained Leash	240100	icon_skills.harpoonshot_tex	Lingering Chained Leash	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 50%.
22062	Combo Attack	10100	icon_skills.comboattack_tex	Spirited Combo Attack	icon_crest.e_crestpassivemprecoveryup_tex	Increases MP replenishment by 20%.
22063	Shield Counter	80100	icon_skills.riposte_tex	Threatening Shield Counter	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 100%.
22064	Shield Barrage	180100	icon_skills.shieldattack_tex	Threatening Shield Barrage	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 200%.
22065	Spring Attack	130100	icon_skills.leaprampage_tex	Numbing Spring Attack	icon_crest.e_crestactiveattackspeeddown_tex	30% chance to decrease opponent's Attack Speed by 30% for 7 seconds.
22066	Wallop	250100	icon_skills.overhelm_tex	Empowered Wallop	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
22067	Backstep	260100	icon_skills.backstep_tex	Affirmative Backstep	icon_crest.e_crestactivecooltimereset_tex	Reduces RE cost by 100.
22068	Challenging Shout	40100	icon_skills.roar_tex	Ardent Challenging Shout	icon_crest.e_creststrecover_tex	Increases RE generation by 30%.
22069	Shield Counter	80100	icon_skills.riposte_tex	Ardent Shield Counter	icon_crest.e_creststrecover_tex	Increases RE generation by 50%.
22070	Second Wind	160100	icon_skills.rejuvenation_tex	Ardent Second Wind	icon_crest.e_creststrecover_tex	Increases RE generation by 20%.
22071	Stand Fast 	20100	icon_skills.defence_tex	Reinforced Stand Fast	icon_crest.e_creststrecover_tex	Increases maximum RE by 500.
22072	Front Defense	270100	icon_skills.holdtheline_tex	Energetic Rallying Cry	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
22073	Front Defense	270100	icon_skills.holdtheline_tex	Lingering Rallying Cry	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 30%.
22074	Front Defense	270100	icon_skills.holdtheline_tex	Brilliant Rallying Cry	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 150.
22075	Front Defense	270100	icon_skills.holdtheline_tex	Threatening Rallying Cry	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 100%.
22076	Front Defense	270100	icon_skills.holdtheline_tex	Threatening Rallying Cry	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 100%.
22077	Front Defense	270100	icon_skills.holdtheline_tex	Lingering Rallying Cry	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 30%.
22078	Front Defense	270100	icon_skills.holdtheline_tex	Energetic Rallying Cry	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
22079	Challenging Shout	40100	icon_skills.roar_tex	Threatening Challenging Shout	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 40%.
22080	Onslaught	30100	icon_skills.screwthrough_tex	Empowered Onslaught	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 30%.
22081	Spring Attack	130100	icon_skills.leaprampage_tex	Empowered Spring Attack	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 30%.
22082	Debilitate	100100	icon_skills.armorbreak_tex	Lingering Debilitate	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 100%.
22083	Charging Lunge	150100	icon_skills.advancingcharge_tex	Energetic Charging Lunge	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
22084	Challenging Shout	40100	icon_skills.roar_tex	Brilliant Challenging Shout	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 80.
22085	Challenging Shout	40100	icon_skills.roar_tex	Hastened Challenging Shout	icon_crest.e_crestpassiveskillspeedup_tex	Speeds casting by 25%.
