22079	チャレンジシャウト	40100	icon_skills.roar_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が40%追加上昇
22080	インテンスダッシュ	30100	icon_skills.screwthrough_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が30%増加
22081	スプリングアタック	130100	icon_skills.leaprampage_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が30%増加
22082	アーマーブレイク	100100	icon_skills.armorbreak_tex	時の紋章	icon_crest.e_crestpassivedurationup_tex	効果の持続時間が100%延長
22083	チャージングランジ	150100	icon_skills.advancingcharge_tex	集中の紋章	icon_crest.e_crestpassivecooltimedown_tex	クールタイムを20%短縮
22084	チャレンジシャウト	40100	icon_skills.roar_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが80減少
22085	チャレンジシャウト	40100	icon_skills.roar_tex	迅速の紋章	icon_crest.e_crestpassiveskillspeedup_tex	発動速度が25%上昇
22086	シールドカウンター	80100	icon_skills.riposte_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が120%追加上昇
22087	シールドバレッジ	180100	icon_skills.shieldattack_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が200%追加上昇
22088	シールドクラッシュ	250100	icon_skills.overhelm_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
22089	後方跳躍	260100	icon_skills.backstep_tex	集中の紋章	icon_crest.e_crestactivecooltimereset_tex	消費STが100減少
22090	戦線維持	270100	icon_skills.holdtheline_tex	野獣の紋章	icon_crest.e_crestpassiveaggroup_tex	敵対値が120%追加上昇
23000	回避	40100	icon_skills.tumbling_tex	活力の紋章	icon_crest.e_crestactivespeedup_tex	30%の確率で移動速度が15％上昇（10秒間持続）
23001	連撃	10100	icon_skills.comboattack_tex	迅速の紋章	icon_crest.e_crestactiveattackspeedup_tex	10%の確率で攻撃速度が15％上昇（10秒間持続）
23002	連撃	10100	icon_skills.comboattack_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
23003	パワーセーブ	180100	icon_skills.gatheringstrength_tex	精神の紋章	icon_crest.e_crestpassivempdown_tex	消費MPが33減少
23004	ノックダウンストライク	20100	icon_skills.handyslash_tex	闘志の紋章	icon_crest.e_crestpassiveattackup_tex	スキル威力が25%増加
