21015	Ausweichrolle	20100	icon_skills.tumbling_tex	Beständige Ausweichrolle	icon_crest.e_crestactivecooltimereset_tex	Verringert den Verbrauch der Entschlossenheit um 100.
21016	Schlachtruf	50100	icon_skills.thunderingroar_tex	Energetischer Schlachtruf	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 20%.
21017	Schlagregen	40100	icon_skills.pointattack_tex	Erneuender Schlagregen	icon_crest.e_crestpassivehpheal_tex	Stellt 0.5% LP sofort wieder her.
21018	Kämpferischer Schlag	180100	icon_skills.aggravatingstrike_tex	Heilkräftiger Kämpferischer Schlag	icon_crest.e_crestpassivehpdown_tex	Verringert den LP-Verbrauch um 50%.
21019	Wirbelhieb	170100	icon_skills.allroundslash_tex	Kraftvoller Wirbelhieb	icon_crest.e_crestpassiveattackup_tex	Erhöht den Fertigkeitsschaden um 25%.
21020	Angriffshieb	160100	icon_skills.rushingslash_tex	Energetischer Angriffshieb	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 25%.
21021	Kampfstellung	80100	icon_skills.ironwilla_tex	Test	icon_skills.voidtrap_tex	Kein Effekt
21022	Aufsteigende Wut	190100	icon_skills.tenaciousattack_tex	Beständige Aufsteigende Wut	icon_crest.e_crestactivecooltimereset_tex	Entfernt die Abklingzeit mit einer Wahrscheinlichkeit von 25%.
21023	Rauchprovokation	240100	icon_skills.decoy_tex	Energetische Rauchprovokation	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 20%.
21024	Meucheln	220100	icon_skills.backattack_tex	Zerfleischendes Meucheln	icon_crest.e_crestpassivedurationup_tex	Erhöht die Effektdauer um 50%.
21025	Tödliches Spiel	200100	icon_skills.deadlywill_tex	Energetisches Tödliches Spiel	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 25%.
21026	Taumelgegenschlag	230100	icon_skills.reversalturningattack_tex	Kraftvoller Taumelgegenschlag	icon_crest.e_crestpassiveattackup_tex	Erhöht den Fertigkeitsschaden um 25%.
21027	Betäubungskaskade	210100	icon_skills.hardslash_tex	Brillante Betäubungskaskade	icon_crest.e_crestpassivempdown_tex	Verringert den MP-Verbrauch um 88.
21028	Kämpferischer Schlag	180100	icon_skills.aggravatingstrike_tex	Kraftgebundener Kämpferischer Schlag	icon_crest.e_crestnextskillattackup_tex	Erhöht den Schaden von Aufsteigende Wut für einige Sekunden um 20%.
21029	Angriffshieb	160100	icon_skills.rushingslash_tex	Einflussreicher Angriffshieb	icon_crest.e_crestnextskillmpdown_tex	Verringert den MP-Verbrauch von Giftklinge für einige Sekunden um 50.
21030	Betäubungskaskade	210100	icon_skills.hardslash_tex	Einflussreiche Betäubungskaskade	icon_crest.e_crestnextskillmpdown_tex	Verringert den MP-Verbrauch von Schlagregen für einige Sekunden um 88.
21031	Betäubungskaskade	210100	icon_skills.hardslash_tex	Kraftgebundene Betäubungskaskade	icon_crest.e_crestnextskillattackup_tex	Erhöht den Schaden von Schlagregen für einige Sekunden um 20%.
21032	Betäubungskaskade	210100	icon_skills.hardslash_tex	Energetische Betäubungskaskade	icon_crest.e_crestactivecooltimereset_tex	Verringert die Abklingzeit um 25%.
21033	Aufsteigende Wut	190100	icon_skills.tenaciousattack_tex	Benebelnde Aufsteigende Wut	icon_crest.e_crestactiveattackspeeddown_tex	Verringert die Angriffsgeschwindigkeit des Gegners mit einer Wahrscheinlichkeit von 10% 7 Sek. lang um 15%.
21034	Wirbelschlag	30100	icon_skills.nanmu_tex	Bindender Wirbelschlag	icon_crest.e_crestactivespeeddown_tex	Macht das Ziel mit einer Wahrscheinlichkeit von 25% 4 Sek. lang bewegungsunfähig.
21035	Angriffshieb	160100	icon_skills.rushingslash_tex	Kraftgebundener Angriffshieb	icon_crest.e_crestnextskillattackup_tex	Erhöht den Schaden von Kämpferischer Schlag für einige Sekunden um 20%.
21036	Meucheln	220100	icon_skills.backattack_tex	Energetisches Meucheln	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 25%.
21037	Taumelgegenschlag	230100	icon_skills.reversalturningattack_tex	Nachwirkender Taumelgegenschlag	icon_crest.e_crestpassivedurationup_tex	Erhöht die Effektdauer um 50%.
21038	Taumelgegenschlag	230100	icon_skills.reversalturningattack_tex	Energetischer Taumelgegenschlag	icon_crest.e_crestactivecooltimereset_tex	Verringert die Abklingzeit um 20%.
21039	Komboattacke	10100	icon_skills.comboattack_tex	Zehrende Komboattacke	icon_crest.e_crestactivestun_tex	Betäubt das Ziel mit einer Wahrscheinlichkeit von 5% 2 Sek. lang.
21040	Schlachtruf	50100	icon_skills.thunderingroar_tex	Eiliger Schlachtruf	icon_crest.e_crestpassiveskillspeedup_tex	Erhöht die Aufladegeschwindigkeit um 50%.
21041	Schlachtruf	50100	icon_skills.thunderingroar_tex	Glücklicher Schlachtruf	icon_crest.e_crestpassivethorns_tex	Erhöht die Wahrscheinlichkeit des Effekts um 10%.
21042	Schlachtruf	50100	icon_skills.thunderingroar_tex	Bedrohlicher Schlachtruf	icon_crest.e_crestpassiveaggroup_tex	Erhöht die Aggro um 100%.
21043	Kämpferischer Schlag	180100	icon_skills.aggravatingstrike_tex	Nachwirkender Kämpferischer Schlag	icon_crest.e_crestpassivedurationup_tex	Erhöht die Effektdauer um 50%.
21044	Kämpferischer Schlag	180100	icon_skills.aggravatingstrike_tex	Kraftgebundener Kämpferischer Schlag	icon_crest.e_crestnextskillattackup_tex	Erhöht den Schaden von Sprungangriff für einige Sekunden um 35%.
21045	Wirbelhieb	170100	icon_skills.allroundslash_tex	Beständiger Wirbelhieb	icon_crest.e_crestactivecooltimereset_tex	Entfernt die Abklingzeit mit einer Wahrscheinlichkeit von 30%.
21046	Ausweichrolle	20100	icon_skills.tumbling_tex	Erneuernde Ausweichrolle	icon_crest.e_crestnextskillhpheal_tex	Stellt sofort 3% der Gesamt-LP wieder her, wenn Ihr mit Giftklinge trefft.
21047	Tod von Oben	100100	icon_skills.evasionattack_tex	Test	icon_skills.voidtrap_tex	Kein Effekt
21048	Satz	270100	icon_skills.heavybite_tex	Flinker Satz	icon_crest.e_crestactiveattackspeedup_tex	Erhöht die Angriffsgeschwindigkeit mit Satz um 30%.
21049	Satz	270100	icon_skills.heavybite_tex	Energetischer Satz	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 20%.
21050	Traversenschnitt	280100	icon_skills.dualrapidpiercing_tex	Nachwirkender Traversenschnitt	icon_crest.e_crestpassivedurationup_tex	Erhöht die Effektdauer um 50%.
21051	Traversenschnitt	280100	icon_skills.dualrapidpiercing_tex	Brillanter Traversenschnitt	icon_crest.e_crestpassivempdown_tex	Verringert den MP-Verbrauch um 75.
21052	Klingenreißer	290100	icon_skills.dualslash_tex	Kraftvoller Klingenreißer	icon_crest.e_crestpassiveattackup_tex	Erhöht den Fertigkeitsschaden um 25%.
21053	Klingenreißer	290100	icon_skills.dualslash_tex	Brillanter Klingenreißer	icon_crest.e_crestpassivempdown_tex	Verringert den MP-Verbrauch um 80.
21054	Klingenreißer	290100	icon_skills.dualslash_tex	Beständiger Klingenreißer	icon_crest.e_crestactivecooltimereset_tex	Entfernt die Abklingzeit mit einer Wahrscheinlichkeit von 50%.
21064	Schlagregen	40100	icon_skills.pointattack_tex	Kraftvoller Schlagregen	icon_crest.e_crestpassiveattackup_tex	Erhöht den Fertigkeitsschaden um 25%.
21065	Tod von Oben	100100	icon_skills.evasionattack_tex	Energetischer Tod von Oben	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 30%.
21066	Schlagregen	40100	icon_skills.pointattack_tex	Erneuender Schlagregen	icon_crest.e_crestpassivehpheal_tex	Stellt 0.5% LP sofort wieder her.
21067	Ausweichrolle	20100	icon_skills.tumbling_tex	Beständige Ausweichrolle	icon_crest.e_crestactivecooltimereset_tex	Verringert den Verbrauch der Entschlossenheit um 100.
21068	Defensivstellung	90100	icon_skills.ironwillb_tex	Geerdete Defensivstellung	icon_crest.e_crestpassiveskilleffectup_tex	Erhöht die Konstitution um 10%.
21069	Kämpferischer Schlag	180100	icon_skills.aggravatingstrike_tex	Heilkräftiger kämpferischer Schlag	icon_crest.e_crestpassivehpdown_tex	Verringert den LP-Verbrauch um 50%.
21070	Komboattacke	10100	icon_skills.comboattack_tex	Geistvolle Komboattacke	icon_crest.e_crestpassivemprecoveryup_tex	Erhöht die MP-Regeneration um 35%.
21071	Rauchprovokation	240100	icon_skills.decoy_tex	Energetische Rauchprovokation	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 25%.
21072	Kämpferischer Schlag	180100	icon_skills.aggravatingstrike_tex	Kraftgebundener kämpferischer Schlag	icon_crest.e_crestnextskillattackup_tex	Erhöht den Schaden von Sprungangriff für einige Sekunden um 45%.
21073	Angriffshieb	160100	icon_skills.rushingslash_tex	Kraftgebundener Angriffshieb	icon_crest.e_crestnextskillattackup_tex	Erhöht den Schaden von Kämpferischer Schlag für einige Sekunden um 50%.
21074	Tod von Oben	100100	icon_skills.evasionattack_tex	Geerdeter Tod von Oben	icon_crest.e_crestactivedefenceup_tex	Erhöht die Konstitution 8 Sek. lang um 25.
21075	Meucheln	220100	icon_skills.backattack_tex	Vorteilhaftes Meucheln	icon_crest.e_crestactiveattackspeedup_tex	Erhöht den erzeugten Furor um 1.
21076	Betäubungskaskade	210100	icon_skills.hardslash_tex	Kraftvolle Betäubungskaskade	icon_crest.e_crestpassiveattackup_tex	Erhöht den Fertigkeitsschaden um 25%.
21077	Betäubungskaskade	210100	icon_skills.hardslash_tex	Nachwirkende Betäubungskaskade	icon_crest.e_crestpassivedurationup_tex	Erhöht die Effektdauer um 25%.
21078	Taumelgegenschlag	230100	icon_skills.reversalturningattack_tex	Kraftgebundener Taumelgegenschlag	icon_crest.e_crestnextskillattackup_tex	Erhöht den Schaden von Betäubungskaskade für einige Sekunden um 10%.
21079	Sense	300100	icon_skills.raker_tex	Schneidende Sense	icon_crest.e_crestpassivecriticalup_tex	Verdoppelt die Chance auf kritische Treffer.
21080	Sense	300100	icon_skills.raker_tex	Kraftvolle Sense	icon_crest.e_crestpassiveattackup_tex	Erhöht den Schaden durch Furor um 25%.
21081	Meucheln	220100	icon_skills.backattack_tex	Nachwirkendes Meucheln	icon_crest.e_crestpassivedurationup_tex	Erhöht die Effektdauer um 50%.
21082	Satz	270100	icon_skills.heavybite_tex	Flinker Satz	icon_crest.e_crestactiveattackspeedup_tex	Erhöht die Angriffsgeschwindigkeit mit Satz um 30%.
21083	Giftklinge	110100	icon_skills.poisonblowattack_tex	Kumulative Giftklinge	icon_crest.e_crestactiveattackspeedup_tex	Akkumuliert den Effekt von Giftklinge bis zu 2-mal.
21084	Klingenreißer	290100	icon_skills.dualslash_tex	Vorteilhafter Klingenreißer	icon_crest.e_crestactiveattackspeedup_tex	Erhöht den erzeugten Furor pro Treffer um 1.
21085	Sensenhieb	310100	icon_skills.rupture_tex	Kraftvoller Sensenhieb	icon_crest.e_crestpassiveattackup_tex	Erhöht den Fertigkeitsschaden um 25%.
21086	Kreuzparieren	320100	icon_skills.twinswordsdefence_tex	Stimuliertes Kreuzparieren	icon_crest.e_crestactiveattackup_tex	Erhöht die Kraft nach einer erfolgreichen Abwehr mit einer Wahrscheinlichkeit von 30% 10 Sek. lang um 15%.
21087	Rauchflanke	330100	icon_skills.shadowchange_tex	Bedrohliche Rauchflanke	icon_crest.e_crestpassiveaggroup_tex	Erhöht die Aggro um 20%.
21088	Fesselndes Schwert	340100	icon_skills.bindingblade_tex	Kraftvolles fesselndes Schwert	icon_crest.e_crestpassiveattackup_tex	Erhöht den Fertigkeitsschaden um 20%.
21089	Fesselndes Schwert	340100	icon_skills.bindingblade_tex	Kraftvolles fesselndes Schwert	icon_crest.e_crestpassiveattackup_tex	Erhöht den Fertigkeitsschaden um 20%.
21090	Fesselndes Schwert	340100	icon_skills.bindingblade_tex	Energetisches fesselndes Schwert	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 20%.
21091	Tödliches Spiel	200100	icon_skills.deadlywill_tex	Nachwirkendes tödliches Spiel	icon_crest.e_crestpassivedurationup_tex	Erhöht die Effektdauer um 20%.
21092	Fesselndes Schwert	340100	icon_skills.bindingblade_tex	Energetisches fesselndes Schwert	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 20%.
21093	Erzürnen	350100	icon_skills.provokerage_tex	Verlangsamendes Erzürnen	icon_crest.e_crestpassivespeeddown_tex	Verringert die Bewegungsgeschwindigkeit des Gegners 5 Sek. lang um 50%.
21094	Erzürnen	350100	icon_skills.provokerage_tex	Energetisches Erzürnen	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 20%.
21095	Ausweichrolle	20100	icon_skills.tumbling_tex	Flinke Ausweichrolle	icon_crest.e_crestactiveattackspeedup_tex	Erhöht die Angriffsgeschwindigkeit mit einer Wahrscheinlichkeit von 40% 10 Sek. lang um 15%.
21096	Wirbelschlag	30100	icon_skills.nanmu_tex	Brutaler Wirbelschlag	icon_crest.e_crestpassiveaggroup_tex	Erhöht die Aggro um 40%.
21097	Wirbelhieb	170100	icon_skills.allroundslash_tex	Kraftvoller Wirbelhieb	icon_crest.e_crestpassiveattackup_tex	Erhöht den Fertigkeitsschaden um 25%.
21098	Betäubungskaskade	210100	icon_skills.hardslash_tex	Kraftgebundene Betäubungskaskade	icon_crest.e_crestnextskillattackup_tex	Erhöht den Schaden von Schlagregen für einige Sekunden um 20%.
21099	Aufsteigende Wut	190100	icon_skills.tenaciousattack_tex	Benebelnde aufsteigende Wut	icon_crest.e_crestactiveattackspeeddown_tex	Verringert die Angriffsgeschwindigkeit des Gegners mit einer Wahrscheinlichkeit von 20% 7 Sek. lang um 15%.
21100	Meucheln	220100	icon_skills.backattack_tex	Energetisches Meucheln	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 25%.
21101	Ausweichrolle	20100	icon_skills.tumbling_tex	Energetische Ausweichrolle	icon_crest.e_crestactivecooltimereset_tex	Verringert den ES-Verbrauch um 120.
21102	Defensivstellung	90100	icon_skills.ironwillb_tex	Geerdete Defensivstellung	icon_crest.e_crestpassiveskilleffectup_tex	Erhöht die Konstitution um 10%.
21103	Angriffshieb	160100	icon_skills.rushingslash_tex	Kraftgebundener Angriffshieb	icon_crest.e_crestnextskillattackup_tex	Erhöht den Schaden von Kämpferischer Schlag für einige Sekunden um 50%.
21104	Sense	300100	icon_skills.raker_tex	Schneidende Sense	icon_crest.e_crestpassivecriticalup_tex	Verdoppelt die Chance auf kritische Treffer.
21105	Sense	300100	icon_skills.raker_tex	Kraftvolle Sense	icon_crest.e_crestpassiveattackup_tex	Erhöht den Schaden durch Furor um 30%.
21106	Tödliches Spiel	200100	icon_skills.deadlywill_tex	Nachwirkendes tödliches Spiel	icon_crest.e_crestpassivedurationup_tex	Erhöht die Effektdauer um 20%.
21107	Klingenreißer	290100	icon_skills.dualslash_tex	Schneidender Klingenreißer	icon_crest.e_crestpassivecriticalup_tex	Verdoppelt die Chance auf kritische Treffer, wenn Ihr Monster angreift.
22000	Felsenfest	20100	icon_skills.defence_tex	Stimuliertes Felsenfest	icon_crest.e_crestactiveattackup_tex	Erhöht die Kraft nach einer erfolgreichen Abwehr mit einer Wahrscheinlichkeit von 30% 10 Sek. lang um 15%.
22001	Felsenfest	20100	icon_skills.defence_tex	Kraftgebundenes Felsenfest	icon_crest.e_crestnextskillattackup_tex	Erhöht den Schaden von Schildkonter für einige Sekunden um 25%.
22002	Felsenfest	20100	icon_skills.defence_tex	Einflussreiches Felsenfest	icon_crest.e_crestnextskillmpdown_tex	Verringert den MP-Verbrauch von Schildkonter für einige Sekunden um 115.
22003	Komboattacke	10100	icon_skills.comboattack_tex	Bedrohliche Komboattacke	icon_crest.e_crestpassiveaggroup_tex	Erhöht die Aggro um 5%.
22004	Herausforderungsruf	40100	icon_skills.roar_tex	Bedrohlicher Herausforderungsruf	icon_crest.e_crestpassiveaggroup_tex	Erhöht die Aggro um 20%.
22005	Herausforderungsruf	40100	icon_skills.roar_tex	Brillanter Herausforderungsruf	icon_crest.e_crestpassivempdown_tex	Verringert den MP-Verbrauch um 60.
22006	Erzürnen	120100	icon_skills.provokerage_tex	Verlangsamendes Erzürnen	icon_crest.e_crestpassivespeeddown_tex	Verringert die Bewegungsgeschwindigkeit des Gegners 5 Sek. lang um 50%.
22007	Ansturm	30100	icon_skills.screwthrough_tex	Kraftvoller Ansturm	icon_crest.e_crestpassiveattackup_tex	Erhöht den Fertigkeitsschaden um 25%.
22008	Schildkonter	80100	icon_skills.riposte_tex	Test	icon_skills.voidtrap_tex	Kein Effekt
22009	Schildschlag	50100	icon_skills.shieldstrike_tex	Widerhallender Schildschlag	icon_crest.e_crestpassivedurationup_tex	Erhöht die Effektdauer um 25%.
22010	Wächterruf	70100	icon_skills.inspiringroar_tex	Brillanter Wächterruf	icon_crest.e_crestpassivempdown_tex	Verringert den MP-Verbrauch um 200.
22012	Vergeltung	110100	icon_skills.risingattack_tex	Kraftvolle Vergeltung	icon_crest.e_crestpassiveattackup_tex	Erhöht den Fertigkeitsschaden um 25%.
22013	Schildsperre	180100	icon_skills.shieldattack_tex	Brillante Schildsperre	icon_crest.e_crestpassivempdown_tex	Verringert den MP-Verbrauch um 19.
22015	Komboattacke	10100	icon_skills.comboattack_tex	Geistvolle Komboattacke	icon_crest.e_crestpassivemprecoveryup_tex	Erhöht die MP-Regeneration um 20%.
22016	Schwächen	100100	icon_skills.armorbreak_tex	Antreibendes Schwächen	icon_crest.e_crestactivempzero_tex	Entfernt den MP-Verbrauch mit einer Wahrscheinlichkeit von 35%.
22017	Anleinen	90100	icon_skills.hookthrow_tex	Energetisches Anleinen	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 20%.
22018	Erzürnen	120100	icon_skills.provokerage_tex	Energetisches Erzürnen	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 20%.
22019	Schildschlag	50100	icon_skills.shieldstrike_tex	Energetischer Schildschlag	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 25%.
22020	Ausfallangriff	150100	icon_skills.advancingcharge_tex	Kraftvoller Ausfallangriff	icon_crest.e_crestpassiveattackup_tex	Erhöht den Fertigkeitsschaden um 25%.
22021	Neuer Auftrieb	160100	icon_skills.rejuvenation_tex	Energetischer neuer Auftrieb	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 25%.
22022	Adrenalinstoß	170100	icon_skills.fightingwill_tex	Flinker Adrenalinstoß	icon_crest.e_crestpassiveskilleffectup_tex	Erhöht die Angriffsgeschwindigkeit zusätzlich um 10%.
22023	Federnder Angriff	130100	icon_skills.leaprampage_tex	Brillanter Federnder Angriff	icon_crest.e_crestpassivempdown_tex	Verringert den MP-Verbrauch um 75.
22024	Vergeltung	110100	icon_skills.risingattack_tex	Energetische Vergeltung	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 20%.
22025	Bedrohliche Welle	200100	icon_skills.menacewave_tex	Brillante Bedrohliche Welle	icon_crest.e_crestpassivempdown_tex	Verringert den MP-Verbrauch um 60.
22026	Eiserner Wille	220100	icon_skills.armoredwill_tex	Nachwirkender Eiserner Wille	icon_crest.e_crestpassivedurationup_tex	Erhöht die Effektdauer um 50%.
22027	Meisterleine	230100	icon_skills.chaincapture_tex	Beständige Meisterleine	icon_crest.e_crestactivecooltimereset_tex	Entfernt die Abklingzeit mit einer Wahrscheinlichkeit von 30%.
22028	Lähmender Schlag	210100	icon_skills.shockblow_tex	Kraftvoller lähmender Schlag	icon_crest.e_crestpassiveattackup_tex	Erhöht den Fertigkeitsschaden um 20%.
22029	Schutzversprechen	190100	icon_skills.vowofprotection_tex	Energetisches Schutzversprechen	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 20%.
22030	Federnder Angriff	130100	icon_skills.leaprampage_tex	Kraftvoller federnder Angriff	icon_crest.e_crestpassiveattackup_tex	Erhöht den Fertigkeitsschaden um 25%.
22031	Herausforderungsruf	40100	icon_skills.roar_tex	Test	icon_skills.voidtrap_tex	Kein Effekt
22032	Ansturm	30100	icon_skills.screwthrough_tex	Brillanter Ansturm	icon_crest.e_crestpassivempdown_tex	Verringert den MP-Verbrauch um 100.
22033	Schildkonter	80100	icon_skills.riposte_tex	Bedrohlicher Schildkonter	icon_crest.e_crestpassiveaggroup_tex	Erhöht die Aggro um 100%.
22034	Schwächen	100100	icon_skills.armorbreak_tex	Nachwirkendes Schwächen	icon_crest.e_crestpassivedurationup_tex	Erhöht die Effektdauer um 100%.
22035	Schildschlag	50100	icon_skills.shieldstrike_tex	Flammender Schildschlag	icon_crest.e_crestnextskillattackspeedup_tex	Erhöht die Aufladegeschwindigkeit von Ansturm für einige Sekunden um 25%.
22036	Schutzversprechen	190100	icon_skills.vowofprotection_tex	Erneuerndes Schutzversprechen	icon_crest.e_crestactivehprecoveryup_tex	Erhöht die Menge der LP-Wiederherstellung des Zauberwirkenden 20 Sek. lang um 20%.
22037	Wächterruf	70100	icon_skills.inspiringroar_tex	Energetischer Wächterruf	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 25%.
22038	Bedrohliche Welle	200100	icon_skills.menacewave_tex	Nachwirkende bedrohliche Welle	icon_crest.e_crestpassivedurationup_tex	Erhöht die Effektdauer um 50%.
22039	Ausfallangriff	150100	icon_skills.advancingcharge_tex	Energetischer Ausfallangriff	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 20%.
22040	Ausfallangriff	150100	icon_skills.advancingcharge_tex	Leichtfüßiger Ausfallangriff	icon_crest.e_crestactivespeedup_tex	Erhöht die Bewegungsgeschwindigkeit im Kampf 7 Sek. lang um 10.
22041	Eiserner Wille	220100	icon_skills.armoredwill_tex	Schützender Eiserner Wille	icon_crest.e_crestpassiveskilleffectup_tex	Erhöht die Schadensabsorption um 25%.
22042	Lähmender Schlag	210100	icon_skills.shockblow_tex	Verlangsamender Lähmender Schlag	icon_crest.e_crestpassiveskilleffectup_tex	Verringert die Bewegungsgeschwindigkeit des Gegners zusätzlich um 30%.
22043	Anleinen	90100	icon_skills.hookthrow_tex	Distanztreffendes Anleinen	icon_crest.e_crestpassiverangeup_tex	Erhöht die Reichweite um 3m.
22044	Anleinen	90100	icon_skills.hookthrow_tex	Verlangsamendes Anleinen	icon_crest.e_crestpassivespeeddown_tex	Verringert die Bewegungsgeschwindigkeit des Gegners 4 Sek. lang um 50%.
22045	Schildschlag	50100	icon_skills.shieldstrike_tex	Widerhallender Schildschlag	icon_crest.e_crestpassivedurationup_tex	Erhöht die Effektdauer um 25%.
22046	Schildschlag	50100	icon_skills.shieldstrike_tex	Energetischer Schildschlag	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 25%.
22047	Anleinen	90100	icon_skills.hookthrow_tex	Energetisches Anleinen	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 20%.
22048	Komboattacke	10100	icon_skills.comboattack_tex	Bedrohliche Komboattacke	icon_crest.e_crestpassiveaggroup_tex	Erhöht die Aggro um 5%.
22049	Herausforderungsruf	40100	icon_skills.roar_tex	Brillanter Herausforderungsruf	icon_crest.e_crestpassivempdown_tex	Verringert den MP-Verbrauch um 60.
22050	Lähmender Schlag	210100	icon_skills.shockblow_tex	Verlangsamender Lähmender Schlag	icon_crest.e_crestpassiveskilleffectup_tex	Verringert die Bewegungsgeschwindigkeit des Gegners zusätzlich um 30%.
22051	Ansturm	30100	icon_skills.screwthrough_tex	Brillanter Ansturm	icon_crest.e_crestpassivempdown_tex	Verringert den MP-Verbrauch um 150.
22052	Wächterruf	70100	icon_skills.inspiringroar_tex	Energetischer Wächterruf	icon_crest.e_crestpassivecooltimedown_tex	Verringert die Abklingzeit um 35%.
22053	Erzürnen	120100	icon_skills.provokerage_tex	Verlangsamendes Erzürnen	icon_crest.e_crestpassivespeeddown_tex	Verringert die Geschwindigkeit des Gegners 5 Sek. lang um 50%.
22054	Anleinen	90100	icon_skills.hookthrow_tex	Benebelndes Anleinen	icon_crest.e_crestpassivetargetspeeddown_tex	Verringert die Angriffsgeschwindigkeit des Gegners 4 Sek. lang um 40%.
22055	Anleinen	90100	icon_skills.hookthrow_tex	Bedrohliches Anleinen	icon_crest.e_crestpassiveaggroup_tex	Erhöht die Aggro um 30%.
22056	Herausforderungsruf	40100	icon_skills.roar_tex	Eiliger Herausforderungsruf	icon_crest.e_crestpassiveskillspeedup_tex	Erhöht die Aufladegeschwindigkeit um 25%.
22057	Herausforderungsruf	40100	icon_skills.roar_tex	Geerdeter Herausforderungsruf	icon_crest.e_crestactivedefenceup_tex	Erhöht nach einem erfolgreichen Treffer für 8 Sekunden die Konstitution um 21.
22058	Ansturm	30100	icon_skills.screwthrough_tex	Schneidender Ansturm	icon_crest.e_crestpassivecriticalup_tex	Verdoppelt die Chance auf kritische Treffer.
