2509	icon_items.hp_durable_potion_level_57_tex
2515	icon_items.hp_durable_potion_level_1_tex
2516	icon_items.hp_durable_potion_level_9_tex
2517	icon_items.hp_durable_potion_level_17_tex
2518	icon_items.hp_durable_potion_level_25_tex
2519	icon_items.hp_durable_potion_level_33_tex
2520	icon_items.hp_durable_potion_level_41_tex
2521	icon_items.hp_durable_potion_level_49_tex
2522	icon_items.hp_durable_potion_level_57_tex
2530	icon_items.mp_durable_potion_level_1_tex
2531	icon_items.mp_durable_potion_level_9_tex
2532	icon_items.mp_durable_potion_level_17_tex
2533	icon_items.mp_durable_potion_level_25_tex
2534	icon_items.mp_durable_potion_level_33_tex
2535	icon_items.mp_durable_potion_level_41_tex
2536	icon_items.mp_durable_potion_level_49_tex
2537	icon_items.mp_durable_potion_level_57_tex
2538	icon_items.mp_durable_potion_level_57_tex
2539	icon_items.mp_durable_potion_level_57_tex
2545	icon_items.mp_durable_potion_level_1_tex
2546	icon_items.mp_durable_potion_level_9_tex
2547	icon_items.mp_durable_potion_level_17_tex
2548	icon_items.mp_durable_potion_level_25_tex
2549	icon_items.mp_durable_potion_level_33_tex
2550	icon_items.mp_durable_potion_level_41_tex
2551	icon_items.mp_durable_potion_level_49_tex
2552	icon_items.mp_durable_potion_level_57_tex
2560	icon_items.hmp_durable_potion_level_1_tex
2561	icon_items.hmp_durable_potion_level_9_tex
2562	icon_items.hmp_durable_potion_level_17_tex
2563	icon_items.hmp_durable_potion_level_25_tex
2564	icon_items.hmp_durable_potion_level_33_tex
2565	icon_items.hmp_durable_potion_level_41_tex
2566	icon_items.hmp_durable_potion_level_49_tex
2567	icon_items.hmp_durable_potion_level_57_tex
2575	icon_items.hmp_durable_potion_level_1_tex
2576	icon_items.hmp_durable_potion_level_9_tex
2577	icon_items.hmp_durable_potion_level_17_tex
2578	icon_items.hmp_durable_potion_level_25_tex
2579	icon_items.hmp_durable_potion_level_33_tex
2580	icon_items.hmp_durable_potion_level_41_tex
2581	icon_items.hmp_durable_potion_level_49_tex
2582	icon_items.hmp_durable_potion_level_57_tex
2590	icon_items.hp_durable_drug_level_1_tex
2591	icon_items.hp_durable_drug_level_9_tex
2592	icon_items.hp_durable_drug_level_17_tex
2593	icon_items.hp_durable_drug_level_25_tex
2594	icon_items.hp_durable_drug_level_33_tex
2595	icon_items.hp_durable_drug_level_41_tex
2596	icon_items.hp_durable_drug_level_49_tex
2597	icon_items.hp_durable_drug_level_57_tex
2598	icon_items.hp_durable_drug_level_57_tex
2599	icon_items.hp_durable_drug_level_57_tex
2605	icon_items.hp_durable_drug_level_1_tex
2606	icon_items.hp_durable_drug_level_9_tex
2607	icon_items.hp_durable_drug_level_17_tex
2608	icon_items.hp_durable_drug_level_25_tex
2609	icon_items.hp_durable_drug_level_33_tex
2610	icon_items.hp_durable_drug_level_41_tex
2611	icon_items.hp_durable_drug_level_49_tex
2612	icon_items.hp_durable_drug_level_57_tex
2620	icon_items.mp_durable_drug_level_1_tex
2621	icon_items.mp_durable_drug_level_9_tex
2622	icon_items.mp_durable_drug_level_17_tex
2623	icon_items.mp_durable_drug_level_25_tex
2624	icon_items.mp_durable_drug_level_33_tex
2625	icon_items.mp_durable_drug_level_41_tex
2626	icon_items.mp_durable_drug_level_49_tex
2627	icon_items.mp_durable_drug_level_57_tex
2628	icon_items.mp_durable_drug_level_57_tex
2629	icon_items.mp_durable_drug_level_57_tex
2635	icon_items.mp_durable_drug_level_1_tex
2636	icon_items.mp_durable_drug_level_9_tex
2637	icon_items.mp_durable_drug_level_17_tex
2638	icon_items.mp_durable_drug_level_25_tex
2639	icon_items.mp_durable_drug_level_33_tex
2640	icon_items.mp_durable_drug_level_41_tex
2641	icon_items.mp_durable_drug_level_49_tex
2642	icon_items.mp_durable_drug_level_57_tex
2650	icon_items.hmp_durable_drug_level_1_tex
2651	icon_items.hmp_durable_drug_level_9_tex
2652	icon_items.hmp_durable_drug_level_17_tex
2653	icon_items.hmp_durable_drug_level_25_tex
2654	icon_items.hmp_durable_drug_level_33_tex
2655	icon_items.hmp_durable_drug_level_41_tex
2656	icon_items.hmp_durable_drug_level_49_tex
2657	icon_items.hmp_durable_drug_level_57_tex
2665	icon_items.hmp_durable_drug_level_1_tex
2666	icon_items.hmp_durable_drug_level_9_tex
2667	icon_items.hmp_durable_drug_level_17_tex
2668	icon_items.hmp_durable_drug_level_25_tex
2669	icon_items.hmp_durable_drug_level_33_tex
2670	icon_items.hmp_durable_drug_level_41_tex
2671	icon_items.hmp_durable_drug_level_49_tex
2672	icon_items.hmp_durable_drug_level_57_tex
2680	icon_items.scroll_cri_rate_level_1_tex
2681	icon_items.scroll_cri_rate_level_23_tex
2682	icon_items.scroll_cri_rate_level_35_tex
2683	icon_items.scroll_cri_rate_level_47_tex
2684	icon_items.scroll_cri_rate_level_59_tex
2685	icon_items.scroll_cri_rate_level_59_tex
2686	icon_items.scroll_cri_rate_level_59_tex
2695	icon_items.scroll_cri_power_level_1_tex
2696	icon_items.scroll_cri_power_level_23_tex
2697	icon_items.scroll_cri_power_level_35_tex
2698	icon_items.scroll_cri_power_level_47_tex
2699	icon_items.scroll_cri_power_level_59_tex
2700	icon_items.scroll_cri_power_level_59_tex
2701	icon_items.scroll_cri_power_level_59_tex
2725	icon_items.scroll_atk_speed_level_1_tex
2726	icon_items.scroll_atk_speed_level_23_tex
2727	icon_items.scroll_atk_speed_level_35_tex
2728	icon_items.scroll_atk_speed_level_47_tex
2729	icon_items.scroll_atk_speed_level_59_tex
2730	icon_items.scroll_atk_speed_level_59_tex
2740	icon_items.scroll_move_speed_level_1_tex
2741	icon_items.scroll_move_speed_level_23_tex
2742	icon_items.scroll_move_speed_level_35_tex
2743	icon_items.scroll_move_speed_level_47_tex
2744	icon_items.scroll_move_speed_level_59_tex
2860	icon_items.scroll_run_speed_level_1_tex
2861	icon_items.scroll_run_speed_level_31_tex
2862	icon_items.scroll_run_speed_level_51_tex
2890	icon_items.cancel_lockon_potion_level_51_tex
2905	icon_items.cancel_evade_potion_level_51_tex
2930	icon_items.condition_safe_potion_level_11_tex
2931	icon_items.condition_safe_potion_level_31_tex
2932	icon_items.condition_safe_potion_level_51_tex
2945	icon_items.eagles_potion_level_1_tex
2946	icon_items.eagles_potion_level_23_tex
2947	icon_items.eagles_potion_level_35_tex
2948	icon_items.eagles_potion_level_47_tex
2949	icon_items.eagles_potion_level_59_tex
2950	icon_items.eagles_potion_level_59_tex
2960	icon_items.lions_potion_level_1_tex
2961	icon_items.lions_potion_level_23_tex
2962	icon_items.lions_potion_level_35_tex
2963	icon_items.lions_potion_level_47_tex
2964	icon_items.lions_potion_level_59_tex
2965	icon_items.lions_potion_level_59_tex
2966	icon_items.griffon_potion_level_1_tex
2968	icon_items.griffon_potion_level_23_tex
2970	icon_items.griffon_potion_level_35_tex
2972	icon_items.griffon_potion_level_47_tex
2974	icon_items.griffon_potion_level_59_tex
2976	icon_items.griffon_potion_level_60_tex
3000	icon_skills.battlefield_high_ranking_tex
3001	icon_skills.battlefield_high_ranking_tex
3002	icon_skills.battlefield_high_ranking_tex
4000	icon_items.add_extract_potion_2_tex
4001	icon_items.add_extract_potion_2_tex
4010	icon_items.add_extract_potion_2_tex
4011	icon_items.add_extract_potion_2_tex
4020	icon_items.add_extract_potion_2_tex
4021	icon_items.add_extract_potion_2_tex
4030	icon_items.add_extract_potion_2_tex
4031	icon_items.add_extract_potion_2_tex
4400	icon_status.smile_firecracker_abnormality_tex
4404	icon_status.buff_of_kaia_tex
4600	icon_items.q_closedspace_stone_05_tex
4610	icon_items.q_closedspace_stone_05_tex
4611	icon_items.q_closedspace_stone_05_tex
4613	icon_items.q_closedspace_stone_05_tex
4614	icon_items.q_closedspace_stone_05_tex
4651	icon_status.exp_buff_serenparty_tex
4710	icon_status.poisonstatus_tex
4720	icon_status.poisonup_tex
4730	icon_items.potion2_tex
4760	icon_items.beefjerky_tex
4762	icon_items.oldwine_tex
4763	icon_items.old_beefjerky_tex
4764	icon_items.banana_tex
4765	icon_items.c-ration_tex
4766	icon_items.fishroast_tex
4767	icon_items.potion9_tex
4800	icon_status.plusedefence_tex
4801	icon_status.plusattack_tex
4802	icon_status.plushp_tex
4810	icon_status.plusedefence_tex
4811	icon_status.plusattack_tex
4812	icon_status.plushp_tex
4820	icon_status.plusedefence_tex
4821	icon_status.plusattack_tex
4822	icon_status.plushp_tex
4830	icon_items.potion10_tex
4831	icon_items.potion10_tex
4832	icon_items.potion10_tex
4833	icon_items.potion10_tex
4840	icon_status.plusedefence_tex
4841	icon_status.plusattack_tex
4852	icon_status.pluswill_tex
4860	icon_status.plusedefence_tex
4866	icon_items.sweetypumpkinpie_tex
4874	icon_status.diffusionabnormality_tex
4883	icon_items.hotchocolate_tex
4884	icon_items.colourful_icecream_tex
4885	icon_items.bluesmoothie_tex
4886	icon_items.potion10_tex
4950	icon_items.q_closedspace_stone_05_tex
4951	icon_skills.autoresurrect_tex
4952	icon_status.plusattack_tex
4953	icon_status.plusattack_tex
4954	icon_skills.autoresurrect_tex
4955	icon_status.plusattack_tex
4956	icon_items.ricecake_tex
4957	icon_items.sweetypumpkinpie_tex
6001	icon_status.passive_dragonblood
6002	icon_status.passive_dragonblood2
10100	icon_items.customize9ar_tex
10101	icon_items.customize9br_tex
10102	icon_items.customize9cr_tex
10103	icon_items.customize9dr_tex
10104	icon_items.customize9er_tex
10105	icon_items.customize9fr_tex
10106	icon_items.customize9gr_tex
10110	icon_items.customize9ar_tex
10111	icon_items.customize9br_tex
10112	icon_items.customize9cr_tex
10113	icon_items.customize9dr_tex
10114	icon_items.customize9er_tex
10115	icon_items.customize9fr_tex
10116	icon_items.customize9gr_tex
10120	icon_items.customize9ar_tex
10121	icon_items.customize9br_tex
10122	icon_items.customize9cr_tex
10123	icon_items.customize9dr_tex
10124	icon_items.customize9er_tex
10125	icon_items.customize9fr_tex
10200	icon_items.customize6ar_tex
10201	icon_items.customize6br_tex
10202	icon_items.customize6cr_tex
10203	icon_items.customize6dr_tex
10204	icon_items.customize6er_tex
10205	icon_items.customize6fr_tex
10206	icon_items.customize6gr_tex
10210	icon_items.customize6ar_tex
10211	icon_items.customize6br_tex
10212	icon_items.customize6cr_tex
10213	icon_items.customize6dr_tex
10214	icon_items.customize6er_tex
10215	icon_items.customize6fr_tex
10216	icon_items.customize6gr_tex
10220	icon_items.customize6ar_tex
10221	icon_items.customize6br_tex
10222	icon_items.customize6cr_tex
10223	icon_items.customize6dr_tex
10224	icon_items.customize6er_tex
10225	icon_items.customize6fr_tex
10300	icon_items.customize3ar_tex
10301	icon_items.customize3br_tex
10302	icon_items.customize3cr_tex
10303	icon_items.customize3dr_tex
10304	icon_items.customize3er_tex
10305	icon_items.customize3fr_tex
10306	icon_items.customize3gr_tex
10310	icon_items.customize3ar_tex
10311	icon_items.customize3br_tex
10312	icon_items.customize3cr_tex
10313	icon_items.customize3dr_tex
10314	icon_items.customize3er_tex
10315	icon_items.customize3fr_tex
10316	icon_items.customize3gr_tex
10320	icon_items.customize3ar_tex
10321	icon_items.customize3br_tex
10322	icon_items.customize3cr_tex
10323	icon_items.customize3dr_tex
10324	icon_items.customize3er_tex
10325	icon_items.customize3fr_tex
10700	icon_items.customize15ab_tex
10701	icon_items.customize15bb_tex
10702	icon_items.customize15cb_tex
10703	icon_items.customize15db_tex
10704	icon_items.customize15eb_tex
10705	icon_items.customize15fb_tex
10706	icon_items.customize15gb_tex
10710	icon_items.customize15ab_tex
10711	icon_items.customize15bb_tex
10712	icon_items.customize15cb_tex
10713	icon_items.customize15db_tex
10714	icon_items.customize15eb_tex
10715	icon_items.customize15fb_tex
10716	icon_items.customize15gb_tex
10720	icon_items.customize15ab_tex
10721	icon_items.customize15bb_tex
10722	icon_items.customize15cb_tex
10723	icon_items.customize15db_tex
10724	icon_items.customize15eb_tex
10725	icon_items.customize15fb_tex
10800	icon_items.customize7ab_tex
10801	icon_items.customize7bb_tex
10802	icon_items.customize7cb_tex
10803	icon_items.customize7db_tex
10804	icon_items.customize7eb_tex
10805	icon_items.customize7fb_tex
10806	icon_items.customize7gb_tex
10900	icon_items.customize12ar_tex
10901	icon_items.customize12br_tex
10902	icon_items.customize12cr_tex
10903	icon_items.customize12dr_tex
10904	icon_items.customize12er_tex
10905	icon_items.customize12fr_tex
10906	icon_items.customize12gr_tex
10910	icon_items.customize12ar_tex
10911	icon_items.customize12br_tex
10912	icon_items.customize12cr_tex
10913	icon_items.customize12dr_tex
10914	icon_items.customize12er_tex
10915	icon_items.customize12fr_tex
10916	icon_items.customize12gr_tex
10920	icon_items.customize12ar_tex
10921	icon_items.customize12br_tex
10922	icon_items.customize12cr_tex
10923	icon_items.customize12dr_tex
10924	icon_items.customize12er_tex
10925	icon_items.customize12fr_tex
11000	icon_items.customize12ar_tex
11001	icon_items.customize12br_tex
11002	icon_items.customize12cr_tex
11003	icon_items.customize12dr_tex
11004	icon_items.customize12er_tex
11005	icon_items.customize12fr_tex
11006	icon_items.customize12gr_tex
11010	icon_items.customize12ar_tex
11011	icon_items.customize12br_tex
11012	icon_items.customize12cr_tex
11013	icon_items.customize12dr_tex
11014	icon_items.customize12er_tex
11015	icon_items.customize12fr_tex
11016	icon_items.customize12gr_tex
11020	icon_items.customize12ar_tex
11021	icon_items.customize12br_tex
11022	icon_items.customize12cr_tex
11023	icon_items.customize12dr_tex
11024	icon_items.customize12er_tex
11025	icon_items.customize12fr_tex
11100	icon_items.customize11ar_tex
11101	icon_items.customize11br_tex
11102	icon_items.customize11cr_tex
11103	icon_items.customize11dr_tex
11104	icon_items.customize11er_tex
11105	icon_items.customize11fr_tex
11106	icon_items.customize11gr_tex
11110	icon_items.customize11ar_tex
11111	icon_items.customize11br_tex
11112	icon_items.customize11cr_tex
11113	icon_items.customize11dr_tex
11114	icon_items.customize11er_tex
11115	icon_items.customize11fr_tex
11119	icon_items.customize11gr_tex
11120	icon_items.customize11ar_tex
11121	icon_items.customize11br_tex
11122	icon_items.customize11cr_tex
11123	icon_items.customize11dr_tex
11124	icon_items.customize11er_tex
11125	icon_items.customize11fr_tex
11200	icon_items.customize10ab_tex
11201	icon_items.customize10bb_tex
11202	icon_items.customize10cb_tex
11203	icon_items.customize10db_tex
11204	icon_items.customize10eb_tex
11205	icon_items.customize10fb_tex
11206	icon_items.customize10gb_tex
11210	icon_items.customize10ab_tex
11211	icon_items.customize10bb_tex
11212	icon_items.customize10cb_tex
11213	icon_items.customize10db_tex
11214	icon_items.customize10eb_tex
11215	icon_items.customize10fb_tex
11216	icon_items.customize10gb_tex
11220	icon_items.customize10ab_tex
11221	icon_items.customize10bb_tex
11222	icon_items.customize10cb_tex
11223	icon_items.customize10db_tex
11224	icon_items.customize10eb_tex
11225	icon_items.customize10fb_tex
12001	icon_items.customize12gr_tex
12003	icon_items.customize12gr_tex
12004	icon_items.customize11gr_tex
12010	icon_items.customize10gb_tex
12060	icon_items.customize9gr_tex
12080	icon_items.customize6gr_tex
12090	icon_items.customize3gr_tex
12120	icon_items.customize12gr_tex
12130	icon_items.customize12gr_tex
12170	icon_items.customize11gr_tex
12250	icon_items.customize15gb_tex
12290	icon_items.customize10gb_tex
15000	icon_status.sealskill_tex
15020	icon_status.plusedefence_tex
15040	icon_status.delaydamage_tex
15041	icon_status.delaydamage_tex
15050	icon_status.pluswill_tex
15070	icon_status.minusmove_tex
15080	icon_status.minusmove_tex
15090	icon_status.plusecritical_tex
15100	icon_status.delaydamage_tex
15110	icon_status.plusattack_tex
15120	icon_status.paralyzestatus_tex
15130	icon_status.minusmove_tex
15161	icon_status.plusciriticalresist_tex
15170	icon_status.paralyzestatus_tex
18500	icon_status.delayheal_tex
18501	icon_status.delayheal_tex
18502	icon_status.delayheal_tex
18600	icon_status.delaympgain_tex
18601	icon_status.delaympgain_tex
18602	icon_status.delaympgain_tex
18700	icon_status.delaympgain_tex
18710	icon_status.delaympgain_tex
18720	icon_status.delayheal_tex
18730	icon_status.delayheal_tex
18740	icon_status.delayheal_tex
18750	icon_status.delayheal_tex
21010	icon_skills.tumbling_tex
21040	icon_skills.aggravatingstrike_tex
21070	icon_skills.evasionattack_tex
21080	icon_skills.hardslash_tex
21090	icon_skills.tenaciousattack_tex
21100	icon_skills.nanmu_tex
21110	icon_skills.rushingslash_tex
21111	icon_skills.rushingslash_tex
21130	icon_skills.aggravatingstrike_tex
21131	icon_skills.aggravatingstrike_tex
21150	icon_crest.crestactiveattackspeeddown_tex
21160	icon_skills.evasionattack_tex
21170	icon_crest.crestpassivecriticalup_tex
21180	icon_skills.twinswordsdefence_tex
21190	icon_skills.reversalturningattack_tex
21200	icon_skills.provokerage_tex
22010	icon_skills.defence_tex
22030	icon_skills.provokerage_tex
22040	icon_skills.defence_tex
22080	icon_skills.advancingcharge_tex
22090	icon_skills.hookthrow_tex
22100	icon_skills.hookthrow_tex
22110	icon_skills.roar_tex
22120	icon_crest.crestpassivecriticalup_tex
22130	icon_skills.leaprampage_tex
23010	icon_skills.tumbling_tex
23020	icon_skills.comboattack_tex
23030	icon_skills.handyslash_tex
23031	icon_skills.jawbreaker_tex
23032	icon_skills.jawbreaker_tex
23040	icon_skills.risingattack_tex
23050	icon_skills.shout_tex
23100	icon_skills.tripleslash_tex
23120	icon_skills.tumbling_tex
23130	icon_skills.handyslash_tex
23140	icon_skills.gatheringstrength_tex
23150	icon_skills.gatheringstrength_tex
23160	icon_skills.sworddance_tex
23170	icon_skills.stingerblade_tex
23180	icon_crest.crestpassivecriticalup_tex
23190	icon_skills.advancingleap_tex
23200	icon_skills.tumbling_tex
23210	icon_skills.tenacity_tex
24010	icon_skills.weapondefence_tex
24060	icon_skills.berserk_tex
24070	icon_skills.shockingshout_tex
24090	icon_skills.berserk_tex
24091	icon_skills.throwaxe_tex
24092	icon_crest.crestactivedefenceup_tex
24120	icon_skills.downattack_tex
24130	icon_skills.turnback_tex
24140	icon_skills.shout_tex
24150	icon_skills.tenacity_tex
24160	icon_skills.downattack_tex
24161	icon_skills.throwaxe_tex
24181	icon_skills.weapondefence_tex
24190	icon_skills.shockingshout_tex
24200	icon_skills.vampiricstrike_tex
25010	icon_skills.manashield_tex
25020	icon_skills.manashield_tex
25021	icon_skills.manaburst_tex
25030	icon_skills.blastball_tex
25050	icon_skills.shocktrap_tex
25080	icon_skills.burningbreath_tex
25120	icon_skills.disease_tex
25130	icon_crest.crestnextskillattackup_tex
25140	icon_skills.freezingtheearth_tex
25170	icon_skills.blastball_tex
25171	icon_skills.manaburst_tex
25180	icon_crest.crestpassivehpheal_tex
25190	icon_skills.backstep_tex
25200	icon_skills.disease_tex
25201	icon_skills.blastball_tex
25202	icon_skills.manaburst_tex
26010	icon_skills.arrowshot_tex
26030	icon_crest.crestnextskillattackup_tex
26070	icon_skills.escapingattack_tex
26080	icon_skills.spiderarrow_tex
26120	icon_skills.escapingattack_tex
26130	icon_crest.crestnextskillattackup_tex
26140	icon_skills.feigndeath_tex
26141	icon_skills.feigndeath_tex
26150	icon_skills.explosiontrap_tex
26160	icon_skills.paralysistrap_tex
26170	icon_skills.arrowshower_tex
26171	icon_skills.arrowshower_tex
26180	icon_skills.venomarrow_tex
26190	icon_skills.chain_arrow
26200	icon_skills.turningkick_tex
26210	icon_skills.escapingattack_tex
26220	icon_crest.crestactivedefencedown_tex
26230	icon_skills.tenacity_tex
26250	icon_crest.crestpassivecriticalup_tex
26251	icon_crest.crestactivedefencedown_tex
27010	icon_crest.crestpassivespeeddown_tex
27060	icon_skills.slowball_tex
27110	icon_skills.flashball_tex
27120	icon_skills.summonspiritofaggro_tex
27140	icon_skills.hprefresher_tex
27160	icon_skills.painfulshackle_tex
27170	icon_crest.crestpassivehpwhileheal_tex
28010	icon_skills.damagedeal_tex
28020	icon_skills.divineretribution_tex
28030	icon_skills.armorofprotection_tex
28050	icon_skills.attackup_tex
28060	icon_skills.manarejuvenation_tex
28070	icon_skills.punishingtouch_tex
28080	icon_skills.punishingshield_tex
28090	icon_skills.divineretribution_tex
28100	icon_skills.armorofprotection_tex
28110	icon_crest.crestpassivehpwhileheal_tex
28111	icon_crest.crestpassivehpwhileheal_tex
28130	icon_skills.sanctuaryofregeneration_tex
28131	icon_skills.manarejuvenation_tex
28132	icon_skills.damagedeal_tex
29010	icon_skills.comboattack2_tex
29011	icon_crest.crestpassivecriticalup_tex
29020	icon_skills.chainsmash_tex
29040	icon_skills.chainbrandish_tex
29041	icon_skills.chainbrandish_tex
29050	icon_skills.chainblade_tex
29060	icon_skills.chainuppercut_tex
29070	icon_crest.crestactivespeeddown_tex
29090	icon_skills.reversecapture_tex
29100	icon_skills.reversecapture_tex
29110	icon_skills.instantleap_tex
29111	icon_skills.chainsuperblow_tex
29112	icon_skills.chainbrandish_tex
29113	icon_skills.chainsuperblow_tex
30020	icon_skills.cannonshot_tex
30050	icon_skills.arcaneshockshot01_tex
30080	icon_skills.rocketjump_tex
30100	icon_skills.ambushrolling_tex
31010	icon_skills.comboattack01_tex
31020	icon_skills.smashattack02_tex
31030	icon_skills.upperkick_tex
31080	icon_skills.enrage_tex
31100	icon_skills.rampage_tex
31110	icon_skills.upperkick_tex
31120	icon_skills.upperkick_tex
32002	icon_skills.c12_meleecombo
32005	icon_skills.c12_dashattack
32020	icon_skills.c12_airstepstrike
32024	icon_skills.c12_twinslash
32044	icon_skills.c12_airstepstrike
32047	icon_skills.c12_twinslash
32060	icon_skills.c12_meleecombo
46705	icon_status.minusdefence_tex
46706	icon_status.minusdefence_tex
46750	icon_status.archerspirit_tex
46751	icon_status.balanceup_tex
46753	icon_status.angerwarrior_tex
46755	icon_skills.recallfriend_tex
46756	icon_status.purifydagon_tex
46761	icon_items.q_greenmucus_tex
46762	icon_status.confusestatusnpc_tex
48730	icon_status.icedamage_tex
48731	icon_items.bluesmoothie_tex
48732	icon_status.confusedown_tex
48733	icon_items.q_bottlewine_tex
48734	icon_status.poisondown_tex
48735	icon_status.poisondown_tex
48736	icon_status.poisondown_tex
48737	icon_status.poisondown_tex
48738	icon_status.poisondown_tex
48744	icon_items.bluesmoothie_tex
60001	icon_items.weapon_enchant_scroll_3_tex
60002	icon_items.weapon_enchant_scroll_3_tex
60003	icon_items.weapon_enchant_scroll_3_tex
60004	icon_status.minuscriticalresist_tex
60006	icon_items.body_enchant_scroll_3_tex
60007	icon_items.drug_all_stats_up_tex
60008	icon_status.poisonstatus_tex
60009	icon_status.minusmove_tex
60010	icon_skills.armorbreak_tex
60011	icon_status.minuscriticalresist_tex
60012	icon_status.plusedefence_tex
60013	icon_items.potion1_tex
60014	icon_items.weapon_enchant_scroll_3_tex
60015	icon_items.weapon_enchant_scroll_3_tex
60016	icon_items.weapon_enchant_scroll_3_tex
60017	icon_status.minuscriticalresist_tex
60019	icon_items.body_enchant_scroll_3_tex
60020	icon_status.minusmove_tex
60021	icon_skills.ribbreaker_tex
60022	icon_items.weapon_enchant_scroll_3_tex
60023	icon_items.weapon_enchant_scroll_3_tex
60024	icon_items.weapon_enchant_scroll_3_tex
60025	icon_status.minuscriticalresist_tex
60027	icon_items.body_enchant_scroll_3_tex
60029	icon_skills.neutralizepoison_tex
60030	icon_skills.neutralizepoison_tex
70201	icon_items.fallfestival_popcorn_tex
70202	icon_items.fallfestival_potatosalad_tex
70203	icon_items.q_roastmeat_tex
70211	icon_items.fallfestival_broccolisoup_tex
70212	icon_items.fallfestival_pumpkinmuffin_tex
70213	icon_items.fallfestival_cookies_tex
