250100	Warrior	Command: Attack		icon_skills.petorderattack_tex
260100	Warrior	Command: Follow		icon_skills.petorderfollowme_tex
270100	Warrior	Pounce I		icon_skills.heavybite_tex
270200	Warrior	Pounce II		icon_skills.heavybite_tex
270300	Warrior	Pounce III		icon_skills.heavybite_tex
270400	Warrior	Pounce IV		icon_skills.heavybite_tex
270500	Warrior	Pounce V		icon_skills.heavybite_tex
270600	Warrior	Pounce VI		icon_skills.heavybite_tex
270700	Warrior	Pounce VII		icon_skills.heavybite_tex
270800	Warrior	Pounce VIII		icon_skills.heavybite_tex
280100	Warrior	Traverse Cut I		icon_skills.dualrapidpiercing_tex	280130	280130
280130	Warrior	Traverse Cut I		icon_skills.dualrapidpiercing_tex
280200	Warrior	Traverse Cut II		icon_skills.dualrapidpiercing_tex	280230	280230
280230	Warrior	Traverse Cut II		icon_skills.dualrapidpiercing_tex
280300	Warrior	Traverse Cut III		icon_skills.dualrapidpiercing_tex	280330	280330
280330	Warrior	Traverse Cut III		icon_skills.dualrapidpiercing_tex
280400	Warrior	Traverse Cut IV		icon_skills.dualrapidpiercing_tex	280430	280430
280430	Warrior	Traverse Cut IV		icon_skills.dualrapidpiercing_tex
280500	Warrior	Traverse Cut V		icon_skills.dualrapidpiercing_tex	280530	280530
280530	Warrior	Traverse Cut V		icon_skills.dualrapidpiercing_tex
280600	Warrior	Traverse Cut VI		icon_skills.dualrapidpiercing_tex	280630	280630
280630	Warrior	Traverse Cut VI		icon_skills.dualrapidpiercing_tex
280700	Warrior	Traverse Cut VII		icon_skills.dualrapidpiercing_tex	280730	280730
280730	Warrior	Traverse Cut VII		icon_skills.dualrapidpiercing_tex
290100	Warrior	Blade Draw I		icon_skills.dualslash_tex	290130	290130	290130
290130	Warrior	Blade Draw I		icon_skills.dualslash_tex
290200	Warrior	Blade Draw II		icon_skills.dualslash_tex	290230	290230	290230
290230	Warrior	Blade Draw II		icon_skills.dualslash_tex
290300	Warrior	Blade Draw III		icon_skills.dualslash_tex	290330	290330	290330
290330	Warrior	Blade Draw III		icon_skills.dualslash_tex
290400	Warrior	Blade Draw IV		icon_skills.dualslash_tex	290430	290430	290430
290430	Warrior	Blade Draw IV		icon_skills.dualslash_tex
290500	Warrior	Blade Draw V		icon_skills.dualslash_tex	290530	290530	290530
290530	Warrior	Blade Draw V		icon_skills.dualslash_tex
290600	Warrior	Blade Draw VI		icon_skills.dualslash_tex	290630	290630	290630
290630	Warrior	Blade Draw VI		icon_skills.dualslash_tex
290700	Warrior	Blade Draw VII		icon_skills.dualslash_tex	370100	290730	290730	290730
290730	Warrior	Blade Draw VII		icon_skills.dualslash_tex
300100	Warrior	Scythe I		icon_skills.raker_tex	300130	300130	300130	300130	300130
300200	Warrior	Scythe II		icon_skills.raker_tex	380100	300230	300230	300230	300230	300230
310100	Warrior	Reaping Slash I		icon_skills.rupture_tex	310130
310200	Warrior	Reaping Slash II		icon_skills.rupture_tex	310230
310300	Warrior	Reaping Slash III		icon_skills.rupture_tex	310330
310400	Warrior	Reaping Slash IV		icon_skills.rupture_tex	310430
310500	Warrior	Reaping Slash V		icon_skills.rupture_tex	310530
310600	Warrior	Reaping Slash VI		icon_skills.rupture_tex	310630
310700	Warrior	Reaping Slash VII		icon_skills.rupture_tex	310730
310800	Warrior	Reaping Slash VIII		icon_skills.rupture_tex	310830
310900	Warrior	Reaping Slash IX		icon_skills.rupture_tex	310930
320100	Warrior	Cross Parry		icon_skills.twinswordsdefence_tex
330100	Warrior	Smoke Flanker I		icon_skills.shadowchange_tex
330200	Warrior	Smoke Flanker II		icon_skills.shadowchange_tex
330300	Warrior	Smoke Flanker III		icon_skills.shadowchange_tex
330400	Warrior	Smoke Flanker IV		icon_skills.shadowchange_tex
330500	Warrior	Smoke Flanker V		icon_skills.shadowchange_tex
330600	Warrior	Smoke Flanker VI		icon_skills.shadowchange_tex
330700	Warrior	Smoke Flanker VII		icon_skills.shadowchange_tex
330800	Warrior	Smoke Flanker VIII		icon_skills.shadowchange_tex
330900	Warrior	Smoke Flanker IX		icon_skills.shadowchange_tex
340100	Warrior	Binding Sword		icon_skills.bindingblade_tex
350100	Warrior	Infuriate I		icon_skills.provokerage_tex
360100	Warrior	Rain of Blows XI		icon_skills.pointattack_tex	360130	360130
370100	Warrior	Blade Draw VII		icon_skills.dualslash_tex	370130	370130	370130
370130	Warrior	Blade Draw VII		icon_skills.dualslash_tex
380100	Warrior	Scythe II		icon_skills.raker_tex	380130	380130	380130	380130	380130
380130	Warrior	Scythe II		icon_skills.raker_tex
140100	Warrior	Mangle		icon_skills.aimingankle_tex
10100	Lancer	Combo Attack I		icon_skills.comboattack_tex
10200	Lancer	Combo Attack II		icon_skills.comboattack_tex
10300	Lancer	Combo Attack III		icon_skills.comboattack_tex
10400	Lancer	Combo Attack IV		icon_skills.comboattack_tex
10500	Lancer	Combo Attack V		icon_skills.comboattack_tex
10600	Lancer	Combo Attack VI		icon_skills.comboattack_tex
10700	Lancer	Combo Attack VII		icon_skills.comboattack_tex
10800	Lancer	Combo Attack VIII		icon_skills.comboattack_tex
10900	Lancer	Combo Attack IX		icon_skills.comboattack_tex
11000	Lancer	Combo Attack X		icon_skills.comboattack_tex
11100	Lancer	Combo Attack XI		icon_skills.comboattack_tex
11200	Lancer	Combo Attack XII		icon_skills.comboattack_tex
20100	Lancer	Stand Fast I		icon_skills.defence_tex
20200	Lancer	Stand Fast II		icon_skills.defence_tex
30100	Lancer	Onslaught I		icon_skills.screwthrough_tex	30130
30200	Lancer	Onslaught II		icon_skills.screwthrough_tex	30230
30300	Lancer	Onslaught III		icon_skills.screwthrough_tex	30330
30400	Lancer	Onslaught IV		icon_skills.screwthrough_tex	30430
30500	Lancer	Onslaught V		icon_skills.screwthrough_tex	30530
30600	Lancer	Onslaught VI		icon_skills.screwthrough_tex	30630
30700	Lancer	Onslaught VII		icon_skills.screwthrough_tex	30730
30800	Lancer	Onslaught VIII		icon_skills.screwthrough_tex	30830
40100	Lancer	Challenging Shout I		icon_skills.roar_tex
40200	Lancer	Challenging Shout II		icon_skills.roar_tex
40300	Lancer	Challenging Shout III		icon_skills.roar_tex
40400	Lancer	Challenging Shout IV		icon_skills.roar_tex
40500	Lancer	Challenging Shout V		icon_skills.roar_tex
40600	Lancer	Challenging Shout VI		icon_skills.roar_tex
40700	Lancer	Challenging Shout VII		icon_skills.roar_tex
40800	Lancer	Challenging Shout VIII		icon_skills.roar_tex
40900	Lancer	Challenging Shout IX		icon_skills.roar_tex
50100	Lancer	Shield Bash		icon_skills.shieldstrike_tex
70100	Lancer	Guardian Shout I		icon_skills.inspiringroar_tex
70200	Lancer	Guardian Shout II		icon_skills.inspiringroar_tex
70300	Lancer	Guardian Shout III		icon_skills.inspiringroar_tex
80100	Lancer	Shield Counter I		icon_skills.riposte_tex
80200	Lancer	Shield Counter II		icon_skills.riposte_tex
80300	Lancer	Shield Counter III		icon_skills.riposte_tex
80400	Lancer	Shield Counter IV		icon_skills.riposte_tex
80500	Lancer	Shield Counter V		icon_skills.riposte_tex
80600	Lancer	Shield Counter VI		icon_skills.riposte_tex
80700	Lancer	Shield Counter VII		icon_skills.riposte_tex
90100	Lancer	Leash I		icon_skills.hookthrow_tex
90200	Lancer	Leash II		icon_skills.hookthrow_tex
90300	Lancer	Leash III		icon_skills.hookthrow_tex
100100	Lancer	Debilitate I		icon_skills.armorbreak_tex
100200	Lancer	Debilitate II		icon_skills.armorbreak_tex
100300	Lancer	Debilitate III		icon_skills.armorbreak_tex
110100	Lancer	Retaliate I		icon_skills.risingattack_tex
110200	Lancer	Retaliate II		icon_skills.risingattack_tex
110300	Lancer	Retaliate III		icon_skills.risingattack_tex
110400	Lancer	Retaliate IV		icon_skills.risingattack_tex
110500	Lancer	Retaliate V		icon_skills.risingattack_tex
110600	Lancer	Retaliate VI		icon_skills.risingattack_tex
110700	Lancer	Retaliate VII		icon_skills.risingattack_tex
110800	Lancer	Retaliate VIII		icon_skills.risingattack_tex
110900	Lancer	Retaliate IX		icon_skills.risingattack_tex
111000	Lancer	Retaliate X		icon_skills.risingattack_tex
120100	Lancer	Infuriate		icon_skills.provokerage_tex
130100	Lancer	Spring Attack I		icon_skills.leaprampage_tex	130130
130130	Lancer	Spring Attack I		icon_skills.leaprampage_tex
130200	Lancer	Spring Attack II		icon_skills.leaprampage_tex	130230
130230	Lancer	Spring Attack II		icon_skills.leaprampage_tex
130300	Lancer	Spring Attack III		icon_skills.leaprampage_tex	130330
130330	Lancer	Spring Attack III		icon_skills.leaprampage_tex
130400	Lancer	Spring Attack IV		icon_skills.leaprampage_tex	130430
130430	Lancer	Spring Attack IV		icon_skills.leaprampage_tex
130500	Lancer	Spring Attack V		icon_skills.leaprampage_tex	130530
130530	Lancer	Spring Attack V		icon_skills.leaprampage_tex
130600	Lancer	Spring Attack VI		icon_skills.leaprampage_tex	130630
130630	Lancer	Spring Attack VI		icon_skills.leaprampage_tex
130700	Lancer	Spring Attack VII		icon_skills.leaprampage_tex	130730
130730	Lancer	Spring Attack VII		icon_skills.leaprampage_tex
130800	Lancer	Spring Attack VIII		icon_skills.leaprampage_tex	130830
130830	Lancer	Spring Attack VIII		icon_skills.leaprampage_tex
130900	Lancer	Spring Attack IX		icon_skills.leaprampage_tex	130930
130930	Lancer	Spring Attack IX		icon_skills.leaprampage_tex
131000	Lancer	Spring Attack X		icon_skills.leaprampage_tex	131030
131030	Lancer	Spring Attack X		icon_skills.leaprampage_tex
131100	Lancer	Spring Attack XI		icon_skills.leaprampage_tex	131130
150100	Lancer	Charging Lunge I		icon_skills.advancingcharge_tex
150200	Lancer	Charging Lunge II		icon_skills.advancingcharge_tex
150300	Lancer	Charging Lunge III		icon_skills.advancingcharge_tex
150400	Lancer	Charging Lunge IV		icon_skills.advancingcharge_tex
150500	Lancer	Charging Lunge V		icon_skills.advancingcharge_tex
150600	Lancer	Charging Lunge VI		icon_skills.advancingcharge_tex
150700	Lancer	Charging Lunge VII		icon_skills.advancingcharge_tex
150800	Lancer	Charging Lunge VIII		icon_skills.advancingcharge_tex
150900	Lancer	Charging Lunge IX		icon_skills.advancingcharge_tex
151000	Lancer	Charging Lunge X		icon_skills.advancingcharge_tex
160100	Lancer	Second Wind I		icon_skills.rejuvenation_tex
160200	Lancer	Second Wind II		icon_skills.rejuvenation_tex
160300	Lancer	Second Wind III		icon_skills.rejuvenation_tex
160400	Lancer	Second Wind IV		icon_skills.rejuvenation_tex
160500	Lancer	Second Wind V		icon_skills.rejuvenation_tex
160600	Lancer	Second Wind VI		icon_skills.rejuvenation_tex
160700	Lancer	Second Wind VII		icon_skills.rejuvenation_tex
160800	Lancer	Second Wind VIII		icon_skills.rejuvenation_tex
160900	Lancer	Second Wind IX		icon_skills.rejuvenation_tex
170100	Lancer	Adrenaline Rush I		icon_skills.fightingwill_tex
170200	Lancer	Adrenaline Rush II		icon_skills.fightingwill_tex
180100	Lancer	Shield Barrage I		icon_skills.shieldattack_tex
180200	Lancer	Shield Barrage II		icon_skills.shieldattack_tex
180300	Lancer	Shield Barrage III		icon_skills.shieldattack_tex
180400	Lancer	Shield Barrage IV		icon_skills.shieldattack_tex
180500	Lancer	Shield Barrage V		icon_skills.shieldattack_tex
180600	Lancer	Shield Barrage VI		icon_skills.shieldattack_tex
180700	Lancer	Shield Barrage VII		icon_skills.shieldattack_tex
180800	Lancer	Shield Barrage VIII		icon_skills.shieldattack_tex
180900	Lancer	Shield Barrage IX		icon_skills.shieldattack_tex
181000	Lancer	Shield Barrage X		icon_skills.shieldattack_tex
181100	Lancer	Shield Barrage XI		icon_skills.shieldattack_tex
190100	Lancer	Pledge of Protection		icon_skills.vowofprotection_tex
200100	Lancer	Menacing Wave		icon_skills.menacewave_tex
210100	Lancer	Lockdown Blow I		icon_skills.shockblow_tex
210200	Lancer	Lockdown Blow II		icon_skills.shockblow_tex
210300	Lancer	Lockdown Blow III		icon_skills.shockblow_tex
210400	Lancer	Lockdown Blow IV		icon_skills.shockblow_tex
220100	Lancer	Iron Will I		icon_skills.armoredwill_tex
220200	Lancer	Iron Will II		icon_skills.armoredwill_tex
220300	Lancer	Iron Will III		icon_skills.armoredwill_tex
220400	Lancer	Iron Will IV		icon_skills.armoredwill_tex
220500	Lancer	Iron Will V		icon_skills.armoredwill_tex
220600	Lancer	Iron Will VI		icon_skills.armoredwill_tex
230100	Lancer	Master's Leash I		icon_skills.chaincapture_tex
230200	Lancer	Master's Leash II		icon_skills.chaincapture_tex
240100	Lancer	Chained Leash		icon_skills.harpoonshot_tex
250100	Lancer	Wallop I		icon_skills.overhelm_tex	250130
250130	Lancer	Wallop I		icon_skills.overhelm_tex
250200	Lancer	Wallop II		icon_skills.overhelm_tex	250230
250230	Lancer	Wallop II		icon_skills.overhelm_tex
250300	Lancer	Wallop III		icon_skills.overhelm_tex	250330
250330	Lancer	Wallop III		icon_skills.overhelm_tex
250400	Lancer	Wallop IV		icon_skills.overhelm_tex	250430
250430	Lancer	Wallop IV		icon_skills.overhelm_tex
250500	Lancer	Wallop V		icon_skills.overhelm_tex	250530
250530	Lancer	Wallop V		icon_skills.overhelm_tex
250600	Lancer	Wallop VI		icon_skills.overhelm_tex	250630
250630	Lancer	Wallop VI		icon_skills.overhelm_tex
250700	Lancer	Wallop VII		icon_skills.overhelm_tex	250730
250730	Lancer	Wallop VII		icon_skills.overhelm_tex
260100	Lancer	Backstep		icon_skills.backstep_tex
270100	Lancer	Rallying Cry		icon_skills.holdtheline_tex
10100	Slayer	Combo Attack I		icon_skills.comboattack_tex
10200	Slayer	Combo Attack II		icon_skills.comboattack_tex
10300	Slayer	Combo Attack III		icon_skills.comboattack_tex
10400	Slayer	Combo Attack IV		icon_skills.comboattack_tex
10500	Slayer	Combo Attack V		icon_skills.comboattack_tex
10600	Slayer	Combo Attack VI		icon_skills.comboattack_tex
10700	Slayer	Combo Attack VII		icon_skills.comboattack_tex
10800	Slayer	Combo Attack VIII		icon_skills.comboattack_tex
10900	Slayer	Combo Attack IX		icon_skills.comboattack_tex
11000	Slayer	Combo Attack X		icon_skills.comboattack_tex
11100	Slayer	Combo Attack XI		icon_skills.comboattack_tex
11200	Slayer	Combo Attack XII		icon_skills.comboattack_tex
20100	Slayer	Knockdown Strike I		icon_skills.handyslash_tex	20130
20200	Slayer	Knockdown Strike II		icon_skills.handyslash_tex	20230
20300	Slayer	Knockdown Strike III		icon_skills.handyslash_tex	20330
20400	Slayer	Knockdown Strike IV		icon_skills.handyslash_tex	20430
20500	Slayer	Knockdown Strike V		icon_skills.handyslash_tex	20530
20600	Slayer	Knockdown Strike VI		icon_skills.handyslash_tex	20630
20700	Slayer	Knockdown Strike VII		icon_skills.handyslash_tex	20730
20800	Slayer	Knockdown Strike VIII		icon_skills.handyslash_tex	20830
20900	Slayer	Knockdown Strike IX		icon_skills.handyslash_tex	20930
21000	Slayer	Knockdown Strike X		icon_skills.handyslash_tex	21030
21100	Slayer	Knockdown Strike XI		icon_skills.handyslash_tex	21130
30100	Slayer	Whirlwind I		icon_skills.sworddance_tex
30200	Slayer	Whirlwind II		icon_skills.sworddance_tex
30300	Slayer	Whirlwind III		icon_skills.sworddance_tex
30400	Slayer	Whirlwind IV		icon_skills.sworddance_tex
30500	Slayer	Whirlwind V		icon_skills.sworddance_tex
30600	Slayer	Whirlwind VI		icon_skills.sworddance_tex
30700	Slayer	Whirlwind VII		icon_skills.sworddance_tex
30800	Slayer	Whirlwind VIII		icon_skills.sworddance_tex
30900	Slayer	Whirlwind IX		icon_skills.sworddance_tex
31000	Slayer	Whirlwind X		icon_skills.sworddance_tex
31100	Slayer	Whirlwind XI		icon_skills.sworddance_tex
40100	Slayer	Evasive Roll		icon_skills.tumbling_tex
40200	Slayer	Evasive Roll II		icon_skills.tumbling_tex
40230	Slayer	Evasive Roll II		icon_skills.tumbling_tex
50100	Slayer	Dash I		icon_skills.dash_tex
50200	Slayer	Dash II		icon_skills.dash_tex
50300	Slayer	Dash III		icon_skills.dash_tex
60100	Slayer	Backstab I		icon_skills.turnaroundattack_tex
60200	Slayer	Backstab II		icon_skills.turnaroundattack_tex
80100	Slayer	Overhand Strike I		icon_skills.cuttingslash_tex	250100	80130	80130	80130	80130
80130	Slayer	Overhand Strike I		icon_skills.cuttingslash_tex
80200	Slayer	Overhand Strike II		icon_skills.cuttingslash_tex	250100	80230	80230	80230	80230
80230	Slayer	Overhand Strike II		icon_skills.cuttingslash_tex
80300	Slayer	Overhand Strike III		icon_skills.cuttingslash_tex	250100	80330	80330	80330	80330
80330	Slayer	Overhand Strike III		icon_skills.cuttingslash_tex
80400	Slayer	Overhand Strike IV		icon_skills.cuttingslash_tex	250100	80430	80430	80430	80430
80430	Slayer	Overhand Strike IV		icon_skills.cuttingslash_tex
80500	Slayer	Overhand Strike V		icon_skills.cuttingslash_tex	250100	80530	80530	80530	80530
80530	Slayer	Overhand Strike V		icon_skills.cuttingslash_tex
80600	Slayer	Overhand Strike VI		icon_skills.cuttingslash_tex	250100	80630	80630	80630	80630
80630	Slayer	Overhand Strike VI		icon_skills.cuttingslash_tex
80700	Slayer	Overhand Strike VII		icon_skills.cuttingslash_tex	250100	80730	80730	80730	80730
80730	Slayer	Overhand Strike VII		icon_skills.cuttingslash_tex
80800	Slayer	Overhand Strike VIII		icon_skills.cuttingslash_tex	250100	80830	80830	80830	80830
80830	Slayer	Overhand Strike VIII		icon_skills.cuttingslash_tex
80900	Slayer	Overhand Strike IX		icon_skills.cuttingslash_tex	250100	80930	80930	80930	80930
80930	Slayer	Overhand Strike IX		icon_skills.cuttingslash_tex
90100	Slayer	Leaping Strike I		icon_skills.downblow_tex
90200	Slayer	Leaping Strike II		icon_skills.downblow_tex
90300	Slayer	Leaping Strike III		icon_skills.downblow_tex
90400	Slayer	Leaping Strike IV		icon_skills.downblow_tex
90500	Slayer	Leaping Strike V		icon_skills.downblow_tex
90600	Slayer	Leaping Strike VI		icon_skills.downblow_tex
90700	Slayer	Leaping Strike VII		icon_skills.downblow_tex
90800	Slayer	Leaping Strike VIII		icon_skills.downblow_tex
100100	Slayer	Retaliate I		icon_skills.risingattack_tex
100200	Slayer	Retaliate II		icon_skills.risingattack_tex
100300	Slayer	Retaliate III		icon_skills.risingattack_tex
100400	Slayer	Retaliate IV		icon_skills.risingattack_tex
100500	Slayer	Retaliate V		icon_skills.risingattack_tex
100600	Slayer	Retaliate VI		icon_skills.risingattack_tex
100700	Slayer	Retaliate VII		icon_skills.risingattack_tex
100800	Slayer	Retaliate VIII		icon_skills.risingattack_tex
100900	Slayer	Retaliate IX		icon_skills.risingattack_tex
101000	Slayer	Retaliate X		icon_skills.risingattack_tex
120100	Slayer	Heart Thrust I		icon_skills.stingerblade_tex
